LOCALITA;DATA;TMEDIA;TMIN;TMAX;PUNTORUGIADA °C;UMID;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
"Torino;1/1/2010;""3"";""0"";""8"";""2"";""83"";""3"";""3"";""6"";""0"";""991"";""0"";""0"";""nebbia """
"Torino;2/1/2010;""4"";""-1"";""9"";""0"";""40"";""8"";""8"";""22"";""35"";""1004"";""0"";""0"";"""""
"Torino;3/1/2010;""-1"";""-4"";""3"";""0"";""37"";""10"";""3"";""8"";""0"";""1018"";""0"";""0"";"""""
"Torino;4/1/2010;""-1"";""-2"";""0"";""0"";""65"";""8"";""3"";""9"";""0"";""1015"";""0"";""0"";""neve """
"Torino;5/1/2010;""0"";""-2"";""1"";""0"";""63"";""9"";""2"";""5"";""0"";""0"";""0"";""0"";"""""
"Torino;6/1/2010;""0"";""-4"";""7"";""0"";""61"";""18"";""3"";""5"";""0"";""998"";""0"";""0"";"""""
"Torino;7/1/2010;""0"";""-5"";""4"";""0"";""64"";""8"";""3"";""8"";""0"";""1006"";""0"";""0"";""pioggia neve """
"Torino;8/1/2010;""1"";""0"";""2"";""0"";""84"";""3"";""3"";""9"";""0"";""1002"";""0"";""0"";""pioggia neve nebbia """
"Torino;9/1/2010;""3"";""1"";""5"";""2"";""87"";""4"";""4"";""9"";""0"";""0"";""0"";""0"";""pioggia nebbia """
"Torino;10/1/2010;""2"";""-1"";""7"";""2"";""85"";""5"";""5"";""8"";""0"";""1007"";""0"";""0"";""pioggia neve nebbia """
"Torino;11/1/2010;""0"";""-4"";""6"";""0"";""79"";""9"";""3"";""6"";""0"";""1012"";""0"";""0"";""nebbia """
"Torino;12/1/2010;""1"";""-3"";""5"";""0"";""69"";""7"";""3"";""7"";""0"";""1014"";""0"";""0"";""pioggia neve """
"Torino;13/1/2010;""1"";""0"";""4"";""1"";""82"";""4"";""3"";""6"";""0"";""1010"";""0"";""0"";""pioggia neve nebbia """
"Torino;14/1/2010;""0"";""-2"";""2"";""0"";""83"";""3"";""3"";""6"";""0"";""1011"";""0"";""0"";""pioggia neve nebbia """
"Torino;15/1/2010;""2"";""-1"";""6"";""2"";""78"";""7"";""3"";""6"";""0"";""1018"";""0"";""0"";"""""
"Torino;16/1/2010;""0"";""-4"";""3"";""1"";""79"";""5"";""3"";""6"";""0"";""1024"";""0"";""0"";""nebbia """
"Torino;17/1/2010;""1"";""-1"";""3"";""1"";""86"";""1"";""2"";""5"";""0"";""1022"";""0"";""0"";""nebbia """
"Torino;18/1/2010;""-2"";""-5"";""1"";""0"";""85"";""2"";""3"";""6"";""0"";""1023"";""0"";""0"";""nebbia """
"Torino;19/1/2010;""-1"";""-6"";""5"";""0"";""71"";""5"";""2"";""5"";""0"";""1021"";""0"";""0"";""nebbia """
"Torino;20/1/2010;""-1"";""-5"";""2"";""0"";""70"";""5"";""2"";""6"";""0"";""1016"";""0"";""0"";"""""
"Torino;21/1/2010;""-3"";""-5"";""-1"";""0"";""90"";""0"";""2"";""6"";""0"";""1017"";""0"";""0"";""nebbia """
"Torino;22/1/2010;""-4"";""-4"";""-3"";""0"";""93"";""1"";""2"";""5"";""0"";""1040"";""0"";""0"";""nebbia """
"Torino;23/1/2010;""-2"";""-4"";""-1"";""0"";""77"";""2"";""4"";""7"";""0"";""1025"";""0"";""0"";""nebbia """
"Torino;24/1/2010;""-2"";""-3"";""-2"";""0"";""76"";""3"";""3"";""7"";""0"";""1025"";""0"";""0"";"""""
"Torino;25/1/2010;""-1"";""-2"";""1"";""0"";""84"";""2"";""3"";""7"";""0"";""1027"";""0"";""0"";""neve """
"Torino;26/1/2010;""0"";""-1"";""1"";""0"";""91"";""2"";""4"";""7"";""0"";""1026"";""0"";""0"";""neve """
"Torino;27/1/2010;""1"";""-2"";""5"";""0"";""83"";""5"";""3"";""7"";""0"";""1021"";""0"";""0"";""neve """
"Torino;28/1/2010;""0"";""-4"";""5"";""0"";""82"";""3"";""4"";""8"";""0"";""1004"";""0"";""0"";"""""
"Torino;29/1/2010;""-1"";""-4"";""1"";""0"";""85"";""3"";""3"";""7"";""0"";""998"";""0"";""0"";"""""
"Torino;30/1/2010;""-1"";""-5"";""3"";""0"";""78"";""4"";""5"";""15"";""0"";""992"";""0"";""0"";"""""
"Torino;31/1/2010;""0"";""-5"";""5"";""0"";""36"";""24"";""5"";""13"";""0"";""1001"";""0"";""0"";"""""
