LOCALITA;DATA;TMEDIA;TMIN;TMAX;PUNTORUGIADA °C;UMID;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
"Bologna;1/3/2017;""13"";""9"";""18"";""4"";""36"";""21"";""20"";""35"";""0"";""1009"";""0"";""0"";"""""
"Bologna;2/3/2017;""10"";""2"";""17"";""5"";""71"";""21"";""6"";""24"";""0"";""1015"";""0"";""0"";""nebbia """
"Bologna;3/3/2017;""9"";""3"";""16"";""7"";""85"";""20"";""9"";""21"";""0"";""1017"";""0"";""0"";""nebbia """
"Bologna;4/3/2017;""10"";""6"";""14"";""6"";""82"";""9"";""12"";""30"";""0"";""1008"";""0"";""0"";""pioggia nebbia """
"Bologna;5/3/2017;""12"";""6"";""17"";""3"";""54"";""20"";""13"";""28"";""0"";""1008"";""0"";""0"";"""""
"Bologna;6/3/2017;""11"";""5"";""16"";""5"";""68"";""21"";""8"";""18"";""0"";""1004"";""0"";""0"";""pioggia """
"Bologna;7/3/2017;""11"";""5"";""17"";""5"";""59"";""18"";""11"";""18"";""0"";""1007"";""0"";""0"";"""""
"Bologna;8/3/2017;""10"";""2"";""16"";""0"";""44"";""20"";""8"";""17"";""0"";""1020"";""0"";""0"";"""""
"Bologna;9/3/2017;""11"";""5"";""19"";""1"";""42"";""20"";""9"";""17"";""0"";""1018"";""0"";""0"";"""""
"Bologna;10/3/2017;""13"";""5"";""21"";""2"";""43"";""18"";""12"";""22"";""0"";""1016"";""0"";""0"";"""""
"Bologna;11/3/2017;""9"";""2"";""15"";""0"";""42"";""19"";""10"";""22"";""0"";""1020"";""0"";""0"";"""""
"Bologna;12/3/2017;""9"";""4"";""15"";""2"";""52"";""20"";""11"";""24"";""0"";""1015"";""0"";""0"";"""""
"Bologna;13/3/2017;""8"";""1"";""14"";""2"";""68"";""19"";""7"";""17"";""0"";""1023"";""0"";""0"";"""""
"Bologna;14/3/2017;""12"";""5"";""20"";""1"";""47"";""20"";""9"";""21"";""0"";""1027"";""0"";""0"";"""""
"Bologna;15/3/2017;""12"";""4"";""18"";""2"";""49"";""20"";""10"";""18"";""0"";""1027"";""0"";""0"";"""""
"Bologna;16/3/2017;""12"";""5"";""20"";""3"";""54"";""17"";""7"";""13"";""0"";""1023"";""0"";""0"";"""""
"Bologna;17/3/2017;""14"";""7"";""21"";""4"";""53"";""20"";""11"";""21"";""0"";""1017"";""0"";""0"";"""""
"Bologna;18/3/2017;""14"";""6"";""20"";""7"";""62"";""20"";""8"";""21"";""0"";""1010"";""0"";""0"";"""""
"Bologna;19/3/2017;""13"";""6"";""19"";""8"";""76"";""10"";""7"";""15"";""0"";""1011"";""0"";""0"";"""""
"Bologna;20/3/2017;""11"";""6"";""18"";""9"";""85"";""4"";""5"";""9"";""0"";""1013"";""0"";""0"";""nebbia """
"Bologna;21/3/2017;""12"";""8"";""18"";""10"";""86"";""5"";""11"";""18"";""0"";""1012"";""0"";""0"";"""""
"Bologna;22/3/2017;""13"";""10"";""19"";""11"";""86"";""7"";""9"";""21"";""0"";""1012"";""0"";""0"";""nebbia """
"Bologna;23/3/2017;""14"";""10"";""21"";""10"";""76"";""11"";""9"";""21"";""0"";""1017"";""0"";""0"";""nebbia """
"Bologna;24/3/2017;""15"";""9"";""20"";""10"";""76"";""15"";""6"";""15"";""0"";""1023"";""0"";""0"";"""""
"Bologna;25/3/2017;""15"";""9"";""21"";""10"";""74"";""10"";""11"";""21"";""0"";""1020"";""0"";""0"";""pioggia """
"Bologna;26/3/2017;""14"";""9"";""18"";""8"";""70"";""20"";""11"";""22"";""0"";""1018"";""0"";""0"";""pioggia """
"Bologna;27/3/2017;""10"";""2"";""16"";""5"";""65"";""15"";""9"";""22"";""0"";""1025"";""0"";""0"";""nebbia """
"Bologna;28/3/2017;""12"";""4"";""19"";""2"";""51"";""20"";""9"";""18"";""0"";""1024"";""0"";""0"";"""""
"Bologna;29/3/2017;""15"";""7"";""24"";""3"";""47"";""20"";""11"";""17"";""0"";""1024"";""0"";""0"";"""""
"Bologna;30/3/2017;""17"";""10"";""24"";""5"";""46"";""18"";""11"";""17"";""0"";""1025"";""0"";""0"";"""""
"Bologna;31/3/2017;""17"";""7"";""25"";""6"";""51"";""19"";""10"";""22"";""0"";""1022"";""0"";""0"";"""""
