LOCALITA;DATA;TMEDIA;TMIN;TMAX;PUNTORUGIADA °C;UMID;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
"Bari;1/8/2015;""27"";""24"";""29"";""20"";""65"";""10"";""11"";""20"";""0"";""1014"";""0"";""0"";"""""
"Bari;2/8/2015;""29"";""24"";""35"";""21"";""61"";""10"";""9"";""22"";""0"";""1015"";""0"";""0"";"""""
"Bari;3/8/2015;""28"";""26"";""30"";""22"";""71"";""11"";""16"";""26"";""0"";""1014"";""0"";""0"";"""""
"Bari;4/8/2015;""27"";""23"";""31"";""21"";""68"";""12"";""10"";""17"";""33"";""1013"";""0"";""0"";"""""
"Bari;5/8/2015;""27"";""23"";""30"";""21"";""70"";""15"";""11"";""20"";""0"";""1013"";""0"";""0"";"""""
"Bari;6/8/2015;""28"";""24"";""32"";""21"";""67"";""15"";""12"";""22"";""0"";""1013"";""0"";""0"";"""""
"Bari;7/8/2015;""28"";""24"";""31"";""22"";""71"";""9"";""11"";""19"";""0"";""1014"";""0"";""0"";"""""
"Bari;8/8/2015;""28"";""24"";""31"";""23"";""76"";""9"";""11"";""19"";""0"";""1015"";""0"";""0"";"""""
"Bari;9/8/2015;""28"";""22"";""32"";""18"";""56"";""10"";""11"";""20"";""0"";""1014"";""0"";""0"";"""""
"Bari;10/8/2015;""28"";""23"";""33"";""16"";""49"";""10"";""10"";""24"";""0"";""1012"";""0"";""0"";"""""
"Bari;11/8/2015;""24"";""20"";""29"";""20"";""75"";""9"";""9"";""20"";""44"";""1012"";""0"";""0"";""pioggia temporale """
"Bari;12/8/2015;""26"";""23"";""28"";""21"";""75"";""10"";""11"";""19"";""0"";""1014"";""0"";""0"";""pioggia temporale """
"Bari;13/8/2015;""27"";""23"";""31"";""21"";""69"";""12"";""10"";""17"";""0"";""1013"";""0"";""0"";"""""
"Bari;14/8/2015;""29"";""24"";""33"";""16"";""47"";""14"";""9"";""17"";""0"";""1024"";""0"";""0"";"""""
"Bari;15/8/2015;""29"";""24"";""33"";""16"";""47"";""12"";""8"";""20"";""0"";""1009"";""0"";""0"";""temporale """
"Bari;16/8/2015;""26"";""22"";""30"";""16"";""54"";""12"";""11"";""33"";""52"";""1008"";""0"";""0"";"""""
"Bari;17/8/2015;""25"";""19"";""29"";""15"";""54"";""12"";""12"";""22"";""0"";""1010"";""0"";""0"";"""""
"Bari;18/8/2015;""25"";""20"";""29"";""15"";""54"";""14"";""12"";""20"";""0"";""1012"";""0"";""0"";"""""
"Bari;19/8/2015;""25"";""20"";""31"";""17"";""62"";""12"";""12"";""41"";""74"";""1013"";""0"";""0"";"""""
"Bari;20/8/2015;""24"";""20"";""27"";""17"";""64"";""12"";""13"";""20"";""0"";""1016"";""0"";""0"";"""""
"Bari;21/8/2015;""24"";""21"";""27"";""17"";""63"";""11"";""17"";""24"";""0"";""1017"";""0"";""0"";""temporale """
"Bari;22/8/2015;""23"";""21"";""26"";""15"";""59"";""11"";""19"";""26"";""43"";""1016"";""0"";""0"";"""""
"Bari;23/8/2015;""23"";""18"";""27"";""15"";""60"";""15"";""11"";""19"";""0"";""1015"";""0"";""0"";"""""
"Bari;24/8/2015;""25"";""18"";""30"";""17"";""61"";""31"";""13"";""28"";""0"";""1034"";""0"";""0"";"""""
"Bari;25/8/2015;""28"";""22"";""32"";""17"";""52"";""20"";""12"";""20"";""0"";""1015"";""0"";""0"";"""""
"Bari;26/8/2015;""26"";""22"";""29"";""19"";""67"";""13"";""10"";""19"";""0"";""1016"";""0"";""0"";"""""
"Bari;27/8/2015;""25"";""22"";""29"";""20"";""73"";""14"";""9"";""17"";""0"";""1017"";""0"";""0"";"""""
"Bari;28/8/2015;""26"";""20"";""30"";""19"";""68"";""23"";""9"";""13"";""0"";""1019"";""0"";""0"";"""""
Bari;29/8/2015;;;;;;;;;;;;;
"Bari;30/8/2015;""25"";""19"";""30"";""17"";""64"";""18"";""10"";""17"";""0"";""1020"";""0"";""0"";"""""
"Bari;31/8/2015;""25"";""20"";""30"";""18"";""68"";""10"";""11"";""93"";""0"";""1017"";""0"";""0"";"""""
