"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2010-06-01";"18";"13";"23";"71"
"2010-06-02";"18";"15";"23";"78"
"2010-06-03";"17";"11";"22";"80"
"2010-06-04";"18";"13";"23";"76"
"2010-06-05";"21";"14";"26";"70"
"2010-06-06";"22";"16";"27";"70"
"2010-06-07";"22";"17";"27";"70"
"2010-06-08";"22";"15";"27";"66"
"2010-06-09";"23";"16";"30";"69"
"2010-06-10";"25";"18";"33";"52"
"2010-06-11";"25";"19";"30";"49"
"2010-06-12";"23";"18";"29";"65"
"2010-06-13";"24";"19";"29";"73"
"2010-06-14";"24";"20";"29";"69"
"2010-06-15";"24";"19";"31";"69"
"2010-06-16";"23";"19";"26";"68"
"2010-06-17";"23";"16";"30";"64"
"2010-06-18";"22";"19";"27";"71"
"2010-06-19";"20";"15";"25";"72"
"2010-06-20";"18";"15";"20";"76"
"2010-06-21";"17";"14";"21";"73"
"2010-06-22";"18";"13";"23";"81"
"2010-06-23";"20";"14";"27";"64"
"2010-06-24";"21";"16";"27";"61"
"2010-06-25";"22";"16";"27";"68"
"2010-06-26";"21";"16";"28";"75"
"2010-06-27";"23";"15";"29";"64"
"2010-06-28";"24";"16";"30";"61"
"2010-06-29";"24";"18";"30";"63"
"2010-06-30";"25";"19";"31";"64"
"2010-07-01";"26";"19";"31";"65"
"2010-07-02";"26";"21";"32";"71"
"2010-07-03";"26";"20";"33";"67"
"2010-07-04";"27";"21";"34";"62"
"2010-07-05";"27";"22";"32";"71"
"2010-07-06";"26";"20";"33";"72"
"2010-07-07";"27";"22";"31";"78"
"2010-07-08";"26";"23";"31";"69"
"2010-07-09";"26";"22";"31";"71"
"2010-07-10";"27";"20";"34";"68"
"2010-07-11";"27";"22";"32";"72"
"2010-07-12";"27";"23";"32";"74"
"2010-07-13";"28";"23";"33";"72"
"2010-07-14";"28";"22";"35";"65"
"2010-07-15";"29";"22";"35";"56"
"2010-07-16";"30";"22";"38";"53"
"2010-07-17";"30";"23";"37";"56"
"2010-07-18";"30";"23";"36";"62"
"2010-07-19";"28";"23";"33";"65"
"2010-07-20";"28";"24";"33";"71"
"2010-07-21";"28";"23";"33";"66"
"2010-07-22";"28";"22";"34";"64"
"2010-07-23";"28";"21";"35";"58"
"2010-07-24";"28";"25";"32";"65"
"2010-07-25";"26";"19";"32";"45"
"2010-07-26";"25";"19";"30";"44"
"2010-07-27";"23";"16";"29";"52"
"2010-07-28";"24";"17";"29";"58"
"2010-07-29";"24";"19";"29";"63"
"2010-07-30";"24";"18";"28";"73"
"2010-07-31";"23";"16";"29";"61"
"2010-08-01";"24";"18";"30";"62"
"2010-08-02";"26";"19";"32";"58"
"2010-08-03";"25";"20";"31";"67"
"2010-08-04";"25";"21";"30";"71"
"2010-08-05";"24";"22";"28";"72"
"2010-08-06";"23";"20";"27";"66"
"2010-08-07";"23";"17";"29";"65"
"2010-08-08";"24";"18";"31";"59"
"2010-08-09";"25";"18";"33";"59"
"2010-08-10";"26";"20";"32";"64"
"2010-08-11";"25";"20";"30";"69"
"2010-08-12";"25";"22";"29";"75"
"2010-08-13";"25";"20";"30";"70"
"2010-08-14";"25";"20";"31";"67"
"2010-08-15";"25";"20";"30";"65"
"2010-08-16";"23";"17";"29";"62"
"2010-08-17";"23";"17";"27";"71"
"2010-08-18";"24";"18";"29";"72"
"2010-08-19";"25";"18";"32";"70"
"2010-08-20";"26";"20";"33";"64"
"2010-08-21";"28";"22";"34";"56"
"2010-08-22";"28";"23";"34";"58"
"2010-08-23";"28";"22";"34";"65"
"2010-08-24";"26";"20";"32";"65"
"2010-08-25";"26";"20";"33";"68"
"2010-08-26";"26";"21";"33";"71"
"2010-08-27";"26";"20";"33";"69"
"2010-08-28";"26";"21";"30";"72"
"2010-08-29";"24";"19";"30";"76"
"2010-08-30";"22";"18";"25";"75"
"2010-08-31";"21";"14";"27";"45"
"2010-09-01";"21";"14";"27";"51"
"2010-09-02";"21";"14";"28";"55"
"2010-09-03";"22";"16";"29";"58"
"2010-09-04";"22";"16";"28";"66"
"2010-09-05";"22";"16";"29";"62"
"2010-09-06";"22";"17";"28";"70"
"2010-09-07";"24";"17";"29";"65"
"2010-09-08";"24";"19";"28";"73"
"2010-09-09";"22";"19";"25";"71"
"2010-09-10";"19";"14";"25";"68"
"2010-09-11";"22";"16";"29";"54"
"2010-09-12";"22";"16";"28";"62"
"2010-09-13";"21";"15";"30";"70"
"2010-09-14";"21";"16";"28";"69"
"2010-09-15";"20";"15";"26";"72"
"2010-09-16";"21";"15";"26";"71"
"2010-09-17";"22";"16";"28";"71"
"2010-09-18";"23";"22";"27";"80"
"2010-09-19";"22";"18";"25";"79"
"2010-09-20";"20";"14";"27";"73"
"2010-09-21";"19";"15";"24";"81"
"2010-09-22";"21";"17";"26";"67"
"2010-09-23";"20";"14";"26";"71"
"2010-09-24";"18";"15";"23";"83"
"2010-09-25";"18";"16";"22";"79"
"2010-09-26";"17";"13";"21";"74"
"2010-09-27";"17";"15";"20";"68"
"2010-09-28";"17";"14";"21";"70"
"2010-09-29";"16";"10";"22";"72"
"2010-09-30";"16";"10";"23";"74"
"2010-10-01";"18";"14";"23";"78"
"2010-10-02";"18";"13";"24";"76"
"2010-10-03";"19";"14";"25";"79"
"2010-10-04";"21";"13";"25";"70"
"2010-10-05";"22";"17";"24";"77"
"2010-10-06";"19";"14";"25";"70"
"2010-10-07";"20";"15";"27";"75"
"2010-10-08";"20";"14";"25";"81"
"2010-10-09";"19";"16";"23";"74"
"2010-10-10";"18";"13";"23";"61"
"2010-10-11";"16";"14";"18";"75"
"2010-10-12";"19";"14";"25";"70"
"2010-10-13";"19";"15";"23";"83"
"2010-10-14";"17";"14";"20";"87"
"2010-10-15";"16";"12";"20";"77"
"2010-10-16";"16";"13";"20";"82"
"2010-10-17";"16";"13";"19";"73"
"2010-10-18";"14";"11";"17";"73"
"2010-10-19";"15";"12";"20";"68"
"2010-10-20";"14";"9";"19";"76"
"2010-10-21";"14";"9";"21";"80"
"2010-10-22";"15";"10";"21";"77"
"2010-10-23";"15";"11";"21";"78"
"2010-10-24";"17";"14";"20";"83"
