"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2018-08-20";"24";"19";"31";"75"
"2018-08-21";"23";"21";"29";"81"
"2018-08-22";"23";"19";"31";"78"
"2018-08-23";"22";"19";"30";"78"
"2018-08-24";"24";"18";"32";"77"
"2018-08-25";"25";"22";"30";"66"
"2018-08-26";"24";"20";"27";"59"
"2018-08-27";"23";"16";"28";"60"
"2018-08-28";"23";"17";"29";"68"
"2018-08-29";"24";"18";"28";"73"
"2018-08-30";"26";"19";"33";"64"
"2018-08-31";"26";"20";"32";"60"
"2018-09-01";"25";"19";"31";"60"
"2018-09-02";"24";"18";"30";"53"
"2018-09-03";"24";"17";"30";"65"
"2018-09-04";"24";"19";"28";"74"
"2018-09-05";"25";"19";"30";"70"
"2018-09-06";"26";"21";"31";"74"
"2018-09-07";"24";"21";"27";"80"
"2018-09-08";"24";"19";"30";"75"
"2018-09-09";"25";"20";"29";"73"
"2018-09-10";"25";"22";"27";"74"
"2018-09-11";"25";"20";"29";"78"
"2018-09-12";"25";"19";"30";"73"
"2018-09-13";"24";"22";"28";"77"
"2018-09-14";"24";"18";"31";"74"
"2018-09-15";"25";"19";"32";"72"
"2018-09-16";"24";"20";"29";"81"
"2018-09-17";"25";"21";"29";"82"
"2018-09-18";"25";"22";"27";"86"
"2018-09-19";"23";"20";"28";"86"
"2018-09-20";"23";"20";"29";"82"
"2018-09-21";"24";"20";"29";"76"
"2018-09-22";"24";"20";"30";"68"
"2018-09-23";"24";"18";"30";"65"
"2018-09-24";"25";"20";"29";"67"
"2018-09-25";"21";"17";"27";"74"
"2018-09-26";"21";"17";"26";"56"
"2018-09-27";"18";"12";"26";"63"
"2018-09-28";"19";"13";"27";"69"
"2018-09-29";"21";"14";"27";"73"
"2018-09-30";"21";"16";"26";"72"
"2018-10-01";"21";"17";"26";"67"
"2018-10-02";"19";"16";"23";"56"
"2018-10-03";"17";"14";"22";"79"
"2018-10-04";"19";"15";"23";"75"
"2018-10-05";"18";"16";"20";"89"
"2018-10-06";"20";"14";"26";"77"
"2018-10-07";"20";"14";"25";"79"
"2018-10-08";"21";"14";"25";"76"
"2018-10-09";"21";"18";"24";"78"
"2018-10-10";"21";"18";"23";"88"
"2018-10-11";"22";"18";"25";"85"
"2018-10-12";"21";"17";"25";"87"
"2018-10-13";"21";"17";"25";"75"
"2018-10-14";"20";"15";"24";"76"
"2018-10-15";"21";"18";"24";"73"
"2018-10-16";"20";"17";"24";"85"
"2018-10-17";"19";"17";"22";"92"
"2018-10-18";"20";"17";"23";"77"
"2018-10-19";"21";"17";"25";"79"
"2018-10-20";"20";"16";"25";"83"
"2018-10-21";"19";"15";"24";"86"
"2018-10-22";"18";"14";"21";"71"
"2018-10-23";"17";"12";"22";"67"
"2018-10-24";"17";"10";"23";"77"
"2018-10-25";"18";"14";"24";"79"
"2018-10-26";"18";"13";"23";"86"
"2018-10-27";"19";"12";"23";"83"
"2018-10-28";"22";"20";"24";"67"
"2018-10-29";"18";"12";"23";"73"
"2018-10-30";"15";"11";"19";"67"
"2018-10-31";"19";"14";"21";"72"
"2018-11-01";"18";"14";"22";"78"
"2018-11-02";"15";"13";"18";"88"
"2018-11-03";"14";"12";"17";"93"
"2018-11-04";"16";"14";"19";"88"
"2018-11-05";"17";"15";"21";"80"
"2018-11-06";"14";"11";"20";"86"
"2018-11-07";"15";"10";"19";"84"
"2018-11-08";"15";"10";"20";"87"
"2018-11-09";"17";"13";"20";"81"
"2018-11-10";"14";"13";"18";"82"
"2018-11-11";"15";"10";"20";"86"
"2018-11-12";"17";"11";"21";"80"
"2018-11-13";"19";"18";"21";"86"
"2018-11-14";"17";"13";"21";"82"
"2018-11-15";"16";"12";"20";"79"
"2018-11-16";"15";"11";"20";"80"
"2018-11-17";"13";"12";"15";"86"
"2018-11-18";"13";"9";"16";"74"
"2018-11-19";"12";"10";"15";"92"
"2018-11-20";"15";"10";"18";"78"
"2018-11-21";"15";"11";"20";"78"
"2018-11-22";"15";"9";"19";"88"
"2018-11-23";"16";"11";"20";"81"
"2018-11-24";"14";"10";"19";"86"
"2018-11-25";"15";"13";"17";"83"
"2018-11-26";"14";"12";"16";"88"
"2018-11-27";"12";"11";"13";"75"
"2018-11-28";"12";"9";"17";"74"
"2018-11-29";"10";"5";"16";"82"
"2018-11-30";"11";"5";"16";"86"
"2018-12-01";"13";"10";"17";"85"
"2018-12-02";"14";"11";"17";"82"
"2018-12-03";"13";"8";"19";"83"
"2018-12-04";"16";"12";"20";"77"
"2018-12-05";"14";"9";"19";"83"
"2018-12-06";"13";"8";"17";"88"
"2018-12-07";"11";"9";"14";"92"
"2018-12-08";"14";"11";"16";"68"
"2018-12-09";"15";"13";"18";"68"
"2018-12-10";"13";"9";"15";"67"
"2018-12-11";"11";"7";"15";"74"
"2018-12-12";"8";"6";"10";"92"
"2018-12-13";"11";"7";"15";"89"
"2018-12-14";"13";"11";"14";"84"
"2018-12-15";"8";"7";"10";"79"
"2018-12-16";"10";"7";"15";"83"
"2018-12-17";"14";"11";"16";"68"
"2018-12-18";"10";"6";"15";"79"
"2018-12-19";"9";"3";"16";"86"
"2018-12-20";"11";"6";"16";"87"
"2018-12-21";"10";"5";"16";"81"
"2018-12-22";"12";"5";"17";"82"
"2018-12-23";"15";"12";"19";"81"
"2018-12-24";"15";"12";"18";"80"
"2018-12-25";"13";"8";"18";"79"
"2018-12-26";"9";"3";"15";"80"
"2018-12-27";"7";"2";"15";"85"
"2018-12-28";"8";"1";"15";"82"
"2018-12-29";"11";"7";"17";"84"
"2018-12-30";"9";"4";"15";"83"
"2018-12-31";"8";"2";"16";"79"
"2019-01-01";"8";"2";"16";"79"
"2019-01-02";"11";"6";"14";"77"
"2019-01-03";"6";"0";"12";"67"
"2019-01-04";"4";"-1";"9";"76"
"2019-01-05";"5";"-2";"11";"77"
"2019-01-06";"10";"6";"14";"77"
"2019-01-07";"8";"1";"15";"84"
"2019-01-08";"9";"2";"14";"80"
"2019-01-09";"11";"7";"13";"66"
"2019-01-10";"7";"2";"12";"66"
"2019-01-11";"5";"-1";"12";"67"
"2019-01-12";"6";"0";"12";"69"
"2019-01-13";"10";"3";"13";"77"
"2019-01-14";"13";"9";"16";"68"
"2019-01-15";"10";"5";"16";"73"
"2019-01-16";"9";"2";"15";"82"
"2019-01-17";"8";"3";"15";"86"
"2019-01-18";"8";"3";"15";"82"
"2019-01-19";"8";"4";"13";"79"
"2019-01-20";"8";"2";"14";"80"
"2019-01-21";"10";"8";"11";"86"
"2019-01-22";"8";"3";"11";"78"
"2019-01-23";"7";"2";"13";"84"
"2019-01-24";"6";"5";"9";"82"
"2019-01-25";"9";"5";"13";"72"
"2019-01-26";"8";"2";"14";"65"
"2019-01-27";"12";"6";"17";"78"
"2019-01-28";"11";"8";"14";"63"
"2019-01-29";"8";"4";"11";"71"
"2019-01-30";"9";"6";"12";"74"
"2019-01-31";"11";"7";"13";"84"
"2019-02-01";"15";"12";"17";"76"
"2019-02-02";"12";"8";"16";"78"
"2019-02-03";"9";"7";"11";"79"
"2019-02-04";"8";"3";"16";"82"
"2019-02-06";"11";"7";"15";"74"
"2019-02-07";"9";"2";"16";"79"
"2019-02-08";"11";"7";"16";"74"
"2019-02-09";"10";"4";"17";"79"
"2019-02-10";"11";"3";"17";"82"
"2019-02-11";"12";"10";"15";"63"
"2019-02-12";"9";"3";"16";"63"
"2019-02-13";"9";"2";"17";"73"
"2019-02-14";"9";"2";"16";"76"
"2019-02-15";"9";"2";"18";"76"
"2019-02-16";"10";"3";"16";"77"
"2019-02-17";"9";"2";"15";"78"
"2019-02-18";"9";"3";"15";"75"
"2019-02-19";"11";"4";"16";"77"
"2019-02-20";"10";"4";"16";"80"
"2019-02-21";"10";"4";"17";"76"
"2019-02-22";"9";"4";"15";"79"
"2019-02-23";"10";"3";"17";"57"
"2019-02-24";"7";"3";"12";"53"
"2019-02-25";"9";"1";"16";"61"
"2019-02-26";"11";"7";"15";"57"
"2019-02-27";"11";"4";"18";"74"
"2019-02-28";"13";"5";"20";"76"
"2019-03-01";"13";"9";"17";"72"
"2019-03-02";"14";"10";"20";"66"
"2019-03-03";"15";"13";"19";"61"
"2019-03-04";"15";"5";"20";"60"
"2019-03-05";"13";"7";"20";"76"
"2019-03-06";"13";"7";"17";"83"
"2019-03-07";"15";"9";"21";"80"
"2019-03-08";"14";"11";"20";"72"
"2019-03-09";"13";"8";"20";"73"
"2019-03-10";"15";"8";"21";"66"
"2019-03-11";"14";"11";"16";"64"
"2019-03-12";"12";"6";"17";"47"
"2019-03-13";"11";"4";"18";"72"
"2019-03-14";"12";"9";"15";"63"
"2019-03-15";"15";"13";"18";"63"
"2019-03-16";"15";"10";"20";"66"
"2019-03-17";"11";"4";"16";"83"
"2019-03-18";"12";"8";"18";"69"
"2019-03-19";"11";"6";"17";"65"
"2019-03-20";"13";"8";"16";"68"
"2019-03-21";"15";"11";"18";"60"
"2019-03-22";"15";"12";"17";"68"
"2019-03-23";"14";"7";"21";"68"
"2019-03-24";"14";"6";"20";"71"
"2019-03-25";"14";"6";"21";"66"
"2019-03-26";"13";"10";"17";"65"
"2019-03-27";"13";"8";"19";"66"
"2019-03-28";"12";"7";"18";"67"
"2019-03-29";"12";"5";"17";"70"
"2019-03-30";"12";"4";"17";"76"
"2019-03-31";"12";"4";"17";"67"
"2019-04-01";"14";"10";"17";"65"
"2019-04-02";"13";"6";"18";"81"
"2019-04-03";"14";"10";"19";"80"
"2019-04-04";"15";"9";"23";"75"
"2019-04-05";"12";"5";"18";"65"
"2019-04-06";"10";"4";"17";"80"
"2019-04-07";"10";"6";"14";"86"
"2019-04-08";"13";"7";"19";"69"
"2019-04-09";"14";"9";"20";"79"
"2019-04-10";"12";"10";"15";"82"
"2019-04-11";"12";"10";"16";"84"
"2019-04-12";"13";"10";"17";"84"
"2019-04-13";"14";"11";"18";"76"
"2019-04-14";"14";"8";"20";"67"
"2019-04-15";"13";"6";"19";"70"
"2019-04-16";"15";"11";"18";"69"
"2019-04-17";"14";"8";"18";"79"
"2019-04-18";"16";"11";"21";"70"
"2019-04-19";"17";"15";"20";"59"
"2019-04-20";"17";"15";"20";"54"
"2019-04-21";"18";"17";"19";"54"
"2019-04-22";"18";"16";"20";"69"
"2019-04-23";"17";"14";"20";"79"
"2019-04-24";"18";"11";"24";"70"
"2019-04-25";"17";"12";"23";"77"
"2019-04-26";"17";"13";"23";"73"
"2019-04-27";"16";"11";"20";"66"
"2019-04-28";"16";"12";"21";"61"
"2019-04-29";"15";"10";"19";"61"
"2019-04-30";"15";"8";"20";"65"
"2019-05-01";"15";"8";"21";"70"
"2019-05-02";"15";"8";"20";"80"
"2019-05-03";"15";"11";"19";"84"
"2019-05-04";"16";"13";"21";"71"
"2019-05-05";"14";"12";"16";"59"
"2019-05-06";"14";"10";"16";"50"
"2019-05-07";"13";"5";"19";"65"
"2019-05-08";"15";"11";"18";"78"
"2019-05-09";"19";"13";"26";"67"
"2019-05-10";"17";"11";"24";"70"
"2019-05-11";"19";"14";"27";"75"
"2019-05-12";"17";"15";"19";"56"
"2019-05-13";"15";"11";"21";"73"
"2019-05-14";"15";"12";"20";"76"
"2019-05-15";"15";"10";"22";"71"
"2019-05-16";"15";"8";"22";"61"
"2019-05-17";"17";"13";"20";"74"
"2019-05-18";"18";"14";"22";"61"
"2019-05-19";"16";"11";"22";"65"
"2019-05-20";"17";"12";"21";"65"
"2019-05-21";"18";"11";"25";"64"
"2019-05-22";"18";"9";"26";"59"
"2019-05-23";"20";"12";"27";"60"
"2019-05-24";"18";"12";"25";"68"
"2019-05-25";"17";"13";"20";"83"
"2019-05-26";"16";"15";"17";"94"
"2019-05-27";"18";"15";"22";"79"
"2019-05-28";"19";"15";"23";"68"
"2019-05-29";"17";"13";"22";"65"
"2019-05-30";"18";"11";"25";"69"
"2019-05-31";"18";"12";"23";"72"
"2019-06-01";"19";"12";"26";"64"
"2019-06-02";"21";"12";"28";"57"
"2019-06-03";"21";"15";"27";"65"
"2019-06-04";"21";"15";"28";"62"
"2019-06-05";"23";"18";"27";"63"
"2019-06-06";"23";"18";"31";"70"
"2019-06-07";"24";"21";"28";"69"
"2019-06-08";"23";"20";"27";"75"
"2019-06-09";"25";"22";"30";"61"
"2019-06-10";"23";"20";"28";"75"
"2019-06-11";"21";"18";"25";"80"
"2019-06-12";"22";"18";"28";"70"
"2019-06-13";"22";"15";"26";"68"
"2019-06-14";"25";"22";"28";"61"
"2019-06-15";"23";"18";"27";"73"
"2019-06-16";"23";"19";"31";"68"
"2019-06-17";"22";"17";"30";"64"
"2019-06-18";"22";"16";"27";"71"
"2019-06-19";"23";"16";"29";"59"
"2019-06-20";"23";"16";"28";"58"
"2019-06-21";"25";"21";"29";"68"
"2019-06-22";"27";"23";"34";"65"
"2019-06-23";"24";"19";"29";"73"
"2019-06-24";"26";"19";"31";"61"
"2019-06-25";"27";"23";"31";"58"
"2019-06-26";"27";"20";"32";"62"
"2019-06-27";"28";"21";"33";"54"
"2019-06-28";"29";"20";"36";"52"
"2019-06-29";"27";"21";"32";"66"
"2019-06-30";"27";"22";"32";"69"
"2019-07-01";"26";"20";"31";"63"
"2019-07-02";"26";"20";"31";"67"
"2019-07-03";"27";"20";"31";"65"
"2019-07-04";"26";"20";"31";"67"
"2019-07-05";"27";"20";"33";"64"
"2019-07-06";"27";"20";"33";"66"
"2019-07-07";"30";"22";"40";"51"
"2019-07-08";"30";"25";"37";"52"
"2019-07-09";"29";"25";"35";"61"
"2019-07-10";"28";"24";"33";"62"
"2019-07-11";"26";"21";"30";"66"
"2019-07-12";"28";"21";"35";"56"
"2019-07-13";"28";"22";"35";"54"
"2019-07-14";"26";"21";"30";"67"
"2019-07-15";"26";"22";"32";"59"
"2019-07-16";"25";"21";"31";"63"
"2019-07-17";"25";"18";"32";"62"
"2019-07-18";"26";"18";"33";"60"
"2019-07-19";"25";"21";"31";"70"
"2019-07-20";"26";"21";"30";"70"
"2019-07-21";"26";"20";"30";"72"
"2019-07-22";"26";"19";"33";"63"
"2019-07-23";"26";"20";"31";"64"
"2019-07-24";"27";"21";"32";"60"
"2019-07-25";"28";"22";"33";"61"
"2019-07-26";"27";"22";"32";"70"
"2019-07-27";"28";"23";"33";"71"
"2019-07-28";"27";"23";"30";"55"
"2019-07-29";"26";"21";"31";"55"
"2019-07-30";"26";"20";"35";"66"
"2019-07-31";"27";"21";"35";"68"
"2019-08-01";"28";"21";"33";"59"
"2019-08-02";"30";"24";"37";"54"
"2019-08-03";"29";"22";"36";"48"
"2019-08-04";"26";"20";"33";"74"
"2019-08-05";"26";"20";"30";"70"
"2019-08-06";"27";"20";"31";"71"
"2019-08-07";"28";"23";"32";"73"
"2019-08-08";"28";"24";"34";"70"
"2019-08-09";"28";"22";"32";"72"
"2019-08-10";"28";"22";"32";"70"
"2019-08-11";"28";"22";"32";"70"
"2019-08-12";"28";"22";"34";"70"
"2019-08-13";"28";"23";"34";"59"
"2019-08-14";"25";"19";"31";"55"
"2019-08-15";"26";"19";"33";"52"
"2019-08-16";"26";"21";"32";"57"
"2019-08-17";"24";"18";"30";"71"
"2019-08-18";"25";"20";"29";"78"
"2019-08-19";"26";"19";"30";"71"
"2019-08-20";"26";"19";"31";"69"
"2019-08-21";"26";"20";"30";"77"
"2019-08-22";"25";"22";"30";"78"
"2019-08-23";"26";"22";"31";"73"
"2019-08-24";"26";"21";"31";"76"
"2019-08-25";"25";"21";"30";"77"
"2019-08-26";"26";"21";"31";"77"
"2019-08-27";"27";"22";"30";"73"
"2019-08-28";"24";"18";"28";"77"
"2019-08-29";"24";"20";"29";"78"
"2019-08-30";"26";"23";"29";"75"
"2019-08-31";"24";"21";"28";"86"
"2019-09-01";"23";"21";"28";"84"
"2019-09-02";"25";"20";"32";"72"
"2019-09-03";"25";"20";"30";"65"
"2019-09-04";"25";"19";"31";"73"
"2019-09-05";"25";"19";"32";"67"
"2019-09-06";"23";"19";"27";"57"
"2019-09-07";"22";"16";"28";"58"
"2019-09-08";"22";"16";"28";"59"
"2019-09-09";"22";"16";"29";"59"
"2019-09-10";"22";"15";"27";"69"
"2019-09-11";"25";"20";"29";"68"
"2019-09-12";"24";"19";"29";"71"
"2019-09-13";"24";"18";"29";"65"
"2019-09-14";"24";"18";"30";"65"
"2019-09-15";"24";"19";"28";"71"
"2019-09-16";"24";"18";"29";"71"
"2019-09-17";"24";"19";"28";"84"
"2019-09-18";"25";"21";"28";"80"
"2019-09-19";"24";"19";"31";"78"
"2019-09-20";"25";"19";"30";"69"
"2019-09-21";"26";"22";"28";"79"
"2019-09-22";"27";"23";"29";"73"
"2019-09-23";"25";"21";"31";"72"
"2019-09-24";"24";"18";"30";"60"
"2019-09-25";"24";"18";"30";"71"
"2019-09-26";"24";"20";"29";"67"
"2019-09-27";"23";"17";"29";"70"
"2019-09-28";"24";"18";"31";"71"
"2019-09-29";"23";"18";"30";"77"
"2019-09-30";"24";"18";"30";"74"
"2019-10-01";"23";"17";"30";"77"
"2019-10-02";"22";"15";"29";"66"
"2019-10-03";"21";"17";"25";"60"
"2019-10-04";"20";"13";"27";"64"
"2019-10-05";"22";"18";"27";"64"
"2019-10-06";"21";"16";"26";"66"
"2019-10-07";"20";"17";"23";"66"
"2019-10-08";"20";"15";"26";"61"
"2019-10-09";"19";"12";"25";"76"
"2019-10-10";"20";"14";"26";"70"
"2019-10-11";"19";"13";"26";"74"
"2019-10-12";"20";"14";"25";"74"
"2019-10-13";"21";"17";"26";"81"
"2019-10-14";"24";"23";"26";"82"
"2019-10-15";"23";"19";"27";"75"
"2019-10-16";"19";"13";"25";"64"
"2019-10-17";"17";"10";"24";"72"
"2019-10-18";"19";"12";"24";"78"
"2019-10-19";"19";"13";"24";"82"
"2019-10-20";"22";"17";"26";"80"
"2019-10-21";"24";"23";"26";"85"
"2019-10-22";"23";"22";"25";"77"
"2019-10-23";"23";"22";"24";"79"
"2019-10-24";"19";"16";"23";"77"
"2019-10-25";"19";"14";"24";"69"
"2019-10-26";"17";"13";"23";"85"
"2019-10-27";"18";"13";"24";"86"
"2019-10-28";"19";"13";"26";"83"
"2019-10-29";"19";"14";"25";"78"
"2019-10-30";"19";"14";"26";"79"
"2019-10-31";"18";"14";"23";"86"
"2019-11-01";"18";"15";"23";"83"
"2019-11-02";"18";"14";"24";"89"
"2019-11-03";"19";"15";"22";"84"
"2019-11-04";"19";"14";"24";"66"
"2019-11-05";"20";"15";"24";"70"
"2019-11-06";"16";"12";"21";"75"
"2019-11-07";"16";"11";"20";"73"
"2019-11-08";"16";"13";"20";"76"
"2019-11-09";"12";"10";"15";"82"
"2019-11-10";"12";"8";"15";"89"
"2019-11-11";"14";"12";"17";"85"
"2019-11-12";"13";"11";"15";"83"
"2019-11-13";"15";"12";"19";"70"
"2019-11-14";"14";"9";"17";"79"
"2019-11-15";"14";"10";"18";"81"
"2019-11-16";"10";"8";"12";"94"
"2019-11-17";"12";"9";"17";"84"
"2019-11-18";"14";"9";"17";"76"
"2019-11-19";"12";"8";"15";"86"
"2019-11-20";"11";"5";"16";"84"
"2019-11-21";"12";"8";"17";"90"
"2019-11-22";"13";"7";"19";"87"
"2019-11-23";"16";"13";"18";"84"
"2019-11-24";"13";"9";"16";"89"
"2019-11-25";"14";"11";"15";"92"
"2019-11-26";"15";"11";"19";"87"
"2019-11-27";"14";"8";"20";"88"
"2019-11-28";"16";"11";"19";"79"
"2019-11-29";"15";"11";"19";"83"
"2019-11-30";"14";"9";"19";"80"
"2019-12-01";"14";"6";"17";"90"
"2019-12-02";"16";"11";"19";"91"
"2019-12-03";"14";"10";"20";"88"
"2019-12-04";"16";"13";"19";"82"
"2019-12-05";"15";"10";"19";"88"
"2019-12-06";"12";"9";"18";"93"
"2019-12-07";"12";"7";"18";"88"
"2019-12-08";"11";"7";"18";"89"
"2019-12-09";"12";"7";"16";"84"
"2019-12-10";"12";"7";"16";"67"
"2019-12-11";"10";"4";"16";"71"
"2019-12-12";"13";"9";"16";"71"
"2019-12-13";"15";"10";"17";"80"
"2019-12-14";"16";"13";"20";"75"
"2019-12-15";"14";"11";"18";"90"
"2019-12-16";"13";"6";"18";"88"
"2019-12-17";"17";"15";"17";"85"
"2019-12-18";"16";"13";"18";"88"
"2019-12-19";"13";"10";"15";"94"
"2019-12-20";"13";"8";"16";"91"
"2019-12-21";"17";"15";"19";"82"
"2019-12-22";"16";"12";"19";"75"
"2019-12-23";"15";"13";"16";"62"
"2019-12-24";"14";"8";"17";"73"
"2019-12-25";"16";"13";"19";"70"
"2019-12-26";"14";"10";"18";"84"
"2019-12-27";"13";"9";"16";"81"
"2019-12-28";"12";"7";"17";"81"
"2019-12-29";"8";"3";"13";"73"
"2019-12-30";"7";"2";"12";"69"
"2019-12-31";"7";"3";"14";"73"
"2020-01-01";"8";"3";"15";"86"
"2020-01-02";"7";"1";"15";"88"
"2020-01-03";"8";"3";"14";"87"
"2020-01-04";"13";"10";"15";"79"
"2020-01-05";"12";"7";"16";"79"
"2020-01-06";"9";"4";"16";"84"
"2020-01-07";"9";"1";"16";"86"
"2020-01-08";"12";"9";"15";"85"
"2020-01-09";"10";"6";"13";"91"
"2020-01-10";"11";"6";"16";"92"
"2020-01-11";"10";"5";"17";"88"
"2020-01-12";"10";"6";"16";"86"
"2020-01-13";"9";"4";"15";"87"
"2020-01-14";"8";"3";"15";"87"
"2020-01-15";"8";"2";"15";"89"
"2020-01-16";"8";"3";"14";"86"
"2020-01-17";"11";"5";"16";"82"
"2020-01-18";"12";"9";"15";"71"
"2020-01-19";"11";"7";"16";"80"
"2020-01-20";"14";"12";"15";"81"
"2020-01-21";"16";"15";"17";"75"
"2020-01-22";"15";"14";"17";"83"
"2020-01-23";"15";"14";"16";"82"
"2020-01-24";"15";"11";"17";"86"
"2020-01-25";"10";"5";"15";"94"
"2020-01-26";"10";"5";"16";"93"
"2020-01-27";"11";"5";"17";"84"
"2020-01-28";"14";"9";"17";"80"
"2020-01-29";"13";"8";"18";"79"
"2020-01-30";"13";"9";"19";"84"
"2020-01-31";"13";"8";"19";"88"
"2020-02-01";"12";"7";"18";"88"
"2020-02-02";"15";"10";"20";"79"
"2020-02-03";"17";"14";"23";"71"
"2020-02-04";"16";"12";"21";"62"
"2020-02-05";"12";"6";"16";"63"
"2020-02-06";"9";"3";"15";"53"
"2020-02-07";"7";"0";"14";"73"
"2020-02-08";"9";"2";"15";"75"
"2020-02-09";"10";"4";"16";"87"
"2020-02-10";"12";"6";"18";"85"
"2020-02-11";"15";"11";"19";"78"
"2020-02-12";"14";"9";"18";"65"
"2020-02-13";"12";"9";"18";"81"
"2020-02-14";"13";"7";"19";"75"
"2020-02-15";"11";"6";"18";"83"
"2020-02-16";"10";"4";"17";"87"
"2020-02-17";"10";"3";"16";"89"
"2020-02-18";"11";"5";"18";"78"
"2020-02-19";"12";"7";"16";"69"
"2020-02-20";"13";"8";"18";"72"
"2020-02-21";"12";"5";"18";"78"
"2020-02-22";"12";"7";"17";"81"
"2020-02-23";"12";"5";"19";"82"
"2020-02-24";"14";"9";"21";"80"
"2020-02-25";"13";"6";"21";"73"
"2020-02-26";"13";"10";"17";"68"
"2020-02-27";"13";"8";"16";"63"
"2020-02-28";"14";"9";"18";"58"
"2020-02-29";"11";"4";"16";"84"
"2020-03-01";"13";"7";"19";"86"
"2020-03-02";"14";"9";"19";"83"
"2020-03-03";"12";"9";"16";"64"
"2020-03-04";"12";"8";"17";"76"
"2020-03-05";"14";"11";"20";"83"
"2020-03-06";"13";"8";"17";"74"
"2020-03-07";"12";"8";"16";"75"
"2020-03-08";"12";"6";"18";"68"
"2020-03-09";"10";"7";"16";"82"
"2020-03-10";"12";"6";"18";"77"
"2020-03-11";"14";"9";"19";"81"
"2020-03-12";"14";"7";"21";"88"
"2020-03-13";"14";"11";"19";"88"
"2020-03-14";"14";"10";"20";"80"
"2020-03-15";"13";"8";"17";"79"
"2020-03-16";"15";"6";"20";"73"
"2020-03-17";"16";"15";"17";"76"
"2020-03-18";"14";"8";"18";"76"
"2020-03-19";"11";"4";"17";"80"
"2020-03-20";"15";"11";"18";"78"
"2020-03-21";"15";"13";"17";"77"
"2020-03-22";"14";"11";"19";"83"
"2020-03-23";"12";"7";"19";"86"
"2020-03-24";"11";"7";"14";"45"
"2020-03-25";"8";"3";"13";"57"
"2020-03-26";"8";"0";"14";"61"
"2020-03-27";"7";"1";"12";"89"
"2020-03-28";"12";"8";"16";"84"
"2020-03-29";"11";"5";"18";"87"
"2020-03-30";"13";"9";"19";"85"
"2020-03-31";"13";"7";"18";"86"
"2020-04-01";"13";"11";"17";"64"
"2020-04-02";"12";"10";"15";"69"
"2020-04-03";"11";"9";"15";"86"
"2020-04-04";"13";"8";"19";"82"
"2020-04-05";"13";"6";"20";"73"
"2020-04-06";"13";"6";"20";"70"
"2020-04-07";"14";"7";"20";"70"
"2020-04-08";"14";"7";"20";"69"
"2020-04-09";"14";"7";"21";"73"
"2020-04-10";"12";"6";"19";"76"
"2020-04-11";"11";"5";"21";"71"
"2020-04-12";"14";"5";"20";"67"
"2020-04-13";"17";"16";"19";"70"
"2020-04-14";"18";"16";"22";"73"
"2020-04-15";"17";"11";"23";"61"
"2020-04-16";"15";"9";"20";"69"
"2020-04-17";"16";"16";"16";"95"
"2020-04-18";"17";"16";"19";"83"
"2020-04-19";"17";"16";"20";"87"
"2020-04-20";"18";"16";"20";"84"
"2020-04-21";"18";"16";"21";"87"
"2020-04-22";"16";"13";"19";"84"
"2020-04-23";"16";"11";"20";"79"
"2020-04-24";"17";"15";"20";"81"
"2020-04-25";"16";"12";"20";"82"
"2020-04-26";"18";"15";"21";"88"
"2020-04-27";"19";"15";"24";"78"
"2020-04-28";"18";"14";"23";"75"
"2020-04-29";"19";"14";"24";"65"
"2020-04-30";"19";"13";"24";"73"
"2020-05-01";"20";"14";"26";"67"
"2020-05-02";"20";"15";"27";"69"
"2020-05-03";"21";"17";"26";"67"
"2020-05-04";"19";"15";"26";"79"
"2020-05-05";"19";"14";"23";"83"
"2020-05-06";"21";"16";"30";"76"
"2020-05-07";"20";"15";"26";"70"
"2020-05-08";"19";"12";"23";"67"
"2020-05-09";"19";"18";"21";"72"
"2020-05-10";"20";"17";"22";"84"
"2020-05-11";"18";"14";"25";"80"
"2020-05-12";"21";"14";"23";"62"
"2020-05-13";"22";"19";"26";"63"
"2020-05-14";"20";"16";"24";"77"
"2020-05-15";"19";"16";"24";"69"
"2020-05-16";"24";"19";"30";"46"
"2020-05-17";"21";"16";"28";"68"
"2020-05-18";"18";"17";"19";"88"
"2020-05-19";"19";"16";"22";"81"
"2020-05-20";"21";"17";"26";"74"
"2020-05-21";"21";"16";"29";"68"
"2020-05-22";"20";"13";"28";"68"
"2020-05-23";"20";"14";"25";"71"
"2020-05-24";"22";"14";"31";"59"
"2020-05-25";"20";"15";"23";"75"
"2020-05-26";"21";"15";"25";"76"
"2020-05-27";"20";"15";"27";"69"
"2020-05-28";"17";"10";"24";"62"
"2020-05-29";"21";"13";"24";"59"
"2020-05-30";"20";"14";"24";"66"
"2020-05-31";"19";"13";"23";"71"
"2020-06-01";"20";"13";"24";"69"
"2020-06-02";"20";"15";"25";"73"
"2020-06-03";"20";"15";"25";"77"
"2020-06-04";"23";"19";"28";"72"
"2020-06-05";"22";"18";"25";"62"
"2020-06-06";"23";"18";"29";"57"
"2020-06-07";"21";"16";"26";"73"
"2020-06-08";"22";"18";"27";"75"
"2020-06-09";"20";"15";"25";"60"
"2020-06-10";"20";"15";"25";"59"
"2020-06-11";"19";"13";"24";"74"
"2020-06-12";"22";"15";"27";"73"
"2020-06-13";"21";"19";"23";"86"
"2020-06-14";"22";"16";"28";"66"
"2020-06-15";"23";"16";"29";"58"
