"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2012-04-01";"17";"13";"21";"29"
"2012-04-02";"15";"9";"20";"43"
"2012-04-03";"15";"7";"20";"51"
"2012-04-04";"15";"13";"19";"67"
"2012-04-05";"12";"10";"14";"86"
"2012-04-06";"16";"11";"21";"67"
"2012-04-07";"12";"11";"16";"85"
"2012-04-08";"10";"5";"13";"39"
"2012-04-09";"8";"0";"15";"46"
"2012-04-10";"12";"6";"17";"50"
"2012-04-11";"7";"5";"9";"90"
"2012-04-12";"10";"2";"17";"66"
"2012-04-13";"13";"8";"19";"67"
"2012-04-14";"12";"8";"16";"75"
"2012-04-15";"11";"9";"14";"87"
"2012-04-16";"14";"9";"18";"58"
"2012-04-17";"14";"4";"20";"38"
"2012-04-18";"13";"10";"15";"60"
"2012-04-19";"13";"7";"18";"65"
"2012-04-20";"13";"8";"17";"67"
"2012-04-21";"14";"5";"20";"56"
"2012-04-22";"9";"6";"12";"83"
"2012-04-23";"9";"5";"12";"78"
"2012-04-24";"8";"7";"10";"88"
"2012-04-25";"13";"3";"19";"61"
"2012-04-26";"16";"7";"23";"51"
"2012-04-27";"19";"7";"27";"51"
"2012-04-28";"22";"10";"31";"48"
"2012-04-29";"19";"11";"25";"57"
"2012-04-30";"19";"13";"25";"65"
"2012-05-01";"15";"11";"19";"84"
"2012-05-02";"18";"13";"24";"69"
"2012-05-03";"18";"9";"24";"61"
"2012-05-04";"17";"8";"24";"62"
"2012-05-05";"16";"10";"20";"70"
"2012-05-06";"16";"11";"20";"76"
"2012-05-07";"18";"7";"24";"51"
"2012-05-08";"19";"13";"24";"52"
"2012-05-09";"20";"11";"26";"54"
"2012-05-10";"23";"13";"30";"50"
"2012-05-11";"24";"14";"32";"51"
"2012-05-12";"23";"15";"28";"60"
"2012-05-13";"20";"17";"23";"23"
"2012-05-14";"18";"10";"24";"26"
"2012-05-15";"17";"8";"24";"42"
"2012-05-16";"14";"10";"17";"31"
"2012-05-17";"13";"6";"20";"35"
"2012-05-18";"16";"9";"21";"41"
"2012-05-19";"18";"8";"25";"51"
"2012-05-20";"16";"9";"22";"69"
"2012-05-21";"13";"12";"14";"95"
"2012-05-22";"18";"11";"22";"68"
"2012-05-23";"24";"13";"31";"47"
"2012-05-24";"22";"14";"28";"49"
"2012-05-25";"23";"14";"30";"47"
"2012-05-26";"21";"17";"26";"50"
"2012-05-27";"21";"16";"26";"48"
"2012-05-28";"20";"13";"25";"59"
"2012-05-29";"21";"12";"26";"50"
"2012-05-30";"23";"10";"29";"44"
"2012-05-31";"24";"14";"28";"49"
"2012-06-01";"26";"17";"32";"48"
"2012-06-02";"25";"19";"29";"52"
"2012-06-03";"24";"20";"28";"57"
"2012-06-04";"16";"12";"21";"75"
"2012-06-05";"21";"9";"28";"49"
"2012-06-06";"21";"16";"26";"52"
"2012-06-07";"23";"17";"27";"61"
"2012-06-08";"23";"20";"27";"65"
"2012-06-09";"22";"18";"29";"69"
"2012-06-10";"18";"15";"20";"72"
"2012-06-11";"17";"15";"21";"87"
"2012-06-12";"14";"13";"16";"87"
"2012-06-13";"19";"10";"25";"56"
"2012-06-14";"20";"11";"26";"59"
"2012-06-15";"23";"12";"29";"55"
"2012-06-16";"26";"16";"32";"51"
"2012-06-17";"27";"15";"34";"51"
"2012-06-18";"28";"16";"35";"51"
"2012-06-19";"29";"20";"35";"48"
"2012-06-20";"28";"19";"33";"56"
"2012-06-21";"29";"19";"34";"52"
"2012-06-22";"27";"17";"33";"52"
"2012-06-23";"22";"18";"27";"69"
"2012-06-24";"26";"18";"31";"58"
"2012-06-25";"26";"20";"30";"58"
"2012-06-26";"25";"18";"31";"40"
"2012-06-27";"26";"14";"33";"49"
"2012-06-28";"28";"19";"33";"52"
"2012-06-29";"29";"20";"34";"54"
"2012-06-30";"30";"20";"35";"51"
"2012-07-01";"30";"20";"37";"45"
"2012-07-02";"26";"20";"30";"63"
"2012-07-03";"25";"18";"33";"67"
"2012-07-04";"26";"16";"33";"60"
"2012-07-05";"26";"18";"33";"55"
"2012-07-06";"22";"18";"27";"77"
"2012-07-07";"26";"17";"31";"61"
"2012-07-08";"26";"16";"33";"52"
"2012-07-09";"26";"17";"34";"54"
"2012-07-10";"24";"17";"29";"63"
"2012-07-11";"24";"18";"30";"60"
"2012-07-12";"25";"15";"31";"53"
"2012-07-13";"21";"17";"27";"77"
"2012-07-14";"23";"18";"30";"69"
"2012-07-15";"20";"16";"27";"73"
"2012-07-16";"23";"12";"31";"41"
"2012-07-17";"24";"14";"30";"48"
"2012-07-18";"25";"14";"32";"50"
"2012-07-19";"27";"17";"33";"51"
"2012-07-20";"26";"18";"32";"54"
"2012-07-21";"21";"17";"26";"70"
"2012-07-22";"23";"13";"28";"38"
"2012-07-23";"22";"13";"28";"43"
"2012-07-24";"24";"15";"29";"56"
"2012-07-25";"24";"16";"30";"59"
"2012-07-26";"26";"16";"35";"54"
"2012-07-27";"28";"17";"35";"46"
"2012-07-28";"26";"17";"33";"60"
"2012-07-29";"25";"18";"30";"69"
"2012-07-30";"26";"18";"31";"59"
"2012-07-31";"24";"16";"29";"65"
"2012-08-01";"27";"18";"32";"55"
"2012-08-02";"27";"18";"34";"56"
"2012-08-03";"27";"22";"31";"54"
"2012-08-04";"28";"20";"34";"50"
"2012-08-05";"28";"19";"34";"54"
"2012-08-06";"25";"18";"33";"69"
"2012-08-07";"26";"17";"31";"52"
"2012-08-08";"27";"18";"33";"54"
"2012-08-09";"26";"19";"30";"62"
"2012-08-10";"23";"15";"29";"61"
"2012-08-11";"24";"14";"32";"49"
"2012-08-12";"24";"19";"30";"49"
"2012-08-13";"25";"18";"31";"59"
"2012-08-14";"26";"18";"31";"59"
"2012-08-15";"27";"21";"32";"55"
"2012-08-16";"23";"19";"28";"72"
"2012-08-17";"26";"17";"32";"51"
"2012-08-18";"28";"19";"34";"51"
"2012-08-19";"29";"19";"35";"51"
"2012-08-20";"30";"20";"37";"50"
"2012-08-21";"29";"21";"36";"44"
"2012-08-22";"29";"22";"36";"48"
"2012-08-23";"27";"19";"33";"64"
"2012-08-24";"28";"20";"35";"51"
"2012-08-25";"28";"22";"34";"50"
"2012-08-26";"22";"19";"25";"59"
"2012-08-27";"22";"11";"30";"45"
"2012-08-28";"23";"13";"30";"50"
"2012-08-29";"24";"14";"31";"52"
"2012-08-30";"22";"16";"26";"72"
"2012-08-31";"15";"13";"16";"87"
"2012-09-01";"16";"12";"19";"81"
"2012-09-02";"20";"15";"26";"73"
"2012-09-03";"20";"14";"25";"76"
"2012-09-04";"20";"17";"26";"84"
"2012-09-05";"22";"15";"28";"71"
"2012-09-06";"22";"14";"30";"67"
"2012-09-07";"23";"15";"29";"60"
"2012-09-08";"22";"13";"30";"57"
"2012-09-09";"23";"14";"31";"58"
"2012-09-10";"23";"14";"30";"59"
"2012-09-11";"23";"14";"28";"58"
"2012-09-12";"17";"14";"20";"85"
"2012-09-13";"18";"14";"20";"33"
"2012-09-14";"19";"9";"27";"47"
"2012-09-15";"20";"8";"27";"55"
"2012-09-16";"20";"13";"26";"56"
"2012-09-17";"21";"15";"26";"66"
"2012-09-18";"21";"11";"27";"64"
"2012-09-19";"17";"14";"19";"82"
"2012-09-20";"16";"7";"23";"50"
"2012-09-21";"17";"12";"21";"55"
"2012-09-22";"18";"11";"24";"64"
"2012-09-23";"18";"15";"22";"69"
"2012-09-24";"17";"16";"20";"88"
"2012-09-25";"18";"13";"23";"77"
"2012-09-26";"19";"13";"24";"79"
"2012-09-27";"22";"16";"27";"64"
"2012-09-28";"17";"11";"22";"71"
"2012-09-29";"15";"13";"16";"89"
"2012-09-30";"18";"14";"21";"89"
"2012-10-01";"19";"15";"23";"81"
"2012-10-02";"20";"16";"26";"78"
"2012-10-03";"20";"16";"24";"70"
"2012-10-04";"18";"14";"23";"74"
"2012-10-05";"19";"13";"24";"71"
"2012-10-06";"19";"16";"23";"72"
"2012-10-07";"20";"15";"24";"69"
"2012-10-08";"17";"10";"22";"59"
"2012-10-09";"17";"14";"22";"78"
"2012-10-10";"16";"12";"21";"83"
"2012-10-11";"16";"10";"20";"70"
"2012-10-12";"17";"12";"22";"72"
"2012-10-13";"13";"9";"17";"82"
"2012-10-14";"14";"11";"17";"87"
"2012-10-15";"11";"8";"13";"94"
"2012-10-16";"11";"7";"16";"74"
"2012-10-17";"11";"6";"15";"77"
"2012-10-18";"15";"11";"20";"75"
"2012-10-19";"13";"7";"20";"81"
"2012-10-20";"12";"5";"20";"79"
"2012-10-21";"13";"5";"21";"78"
"2012-10-22";"14";"7";"22";"78"
"2012-10-23";"14";"0";"22";"78"
"2012-10-24";"13";"7";"21";"76"
"2012-10-25";"12";"5";"19";"81"
"2012-10-26";"11";"7";"12";"94"
"2012-10-27";"12";"11";"14";"88"
"2012-10-28";"5";"4";"8";"78"
"2012-10-29";"8";"2";"12";"45"
"2012-10-30";"3";"-2";"10";"68"
"2012-10-31";"5";"1";"8";"75"
"2012-11-01";"8";"5";"10";"90"
"2012-11-02";"10";"7";"16";"89"
"2012-11-03";"10";"7";"12";"86"
"2012-11-04";"10";"9";"10";"99"
"2012-11-05";"10";"5";"15";"85"
"2012-11-06";"7";"2";"12";"80"
"2012-11-07";"7";"-1";"15";"70"
"2012-11-08";"7";"-1";"13";"76"
"2012-11-09";"7";"1";"14";"81"
"2012-11-10";"7";"5";"8";"96"
"2012-11-11";"8";"7";"9";"97"
"2012-11-12";"9";"6";"12";"95"
"2012-11-13";"10";"4";"17";"85"
"2012-11-14";"9";"5";"16";"76"
"2012-11-15";"6";"1";"12";"80"
"2012-11-16";"4";"-2";"11";"81"
"2012-11-17";"3";"-3";"10";"79"
"2012-11-18";"4";"-2";"9";"75"
"2012-11-19";"6";"-1";"10";"75"
"2012-11-20";"7";"1";"15";"79"
"2012-11-21";"5";"-2";"13";"84"
"2012-11-22";"5";"0";"8";"89"
"2012-11-23";"8";"5";"14";"84"
"2012-11-24";"7";"1";"13";"84"
"2012-11-25";"7";"0";"11";"85"
"2012-11-26";"7";"6";"8";"88"
"2012-11-27";"8";"6";"10";"94"
"2012-11-28";"8";"7";"9";"99"
"2012-11-29";"7";"5";"8";"90"
"2012-11-30";"7";"3";"10";"64"
"2012-12-01";"5";"2";"8";"72"
"2012-12-02";"6";"3";"9";"62"
"2012-12-03";"3";"-3";"9";"54"
"2012-12-04";"0";"-3";"4";"82"
"2012-12-05";"0";"-4";"6";"79"
"2012-12-06";"1";"-4";"6";"60"
"2012-12-07";"-1";"-4";"1";"66"
"2012-12-08";"3";"-5";"7";"46"
"2012-12-09";"-1";"-5";"6";"50"
"2012-12-10";"-1";"-8";"4";"71"
"2012-12-11";"1";"-6";"7";"52"
"2012-12-12";"-2";"-8";"4";"57"
"2012-12-13";"-4";"-9";"0";"61"
"2012-12-14";"-2";"-3";"-1";"81"
"2012-12-15";"0";"-1";"1";"94"
"2012-12-16";"1";"-2";"5";"91"
"2012-12-17";"2";"-2";"7";"90"
"2012-12-18";"0";"-6";"7";"87"
"2012-12-19";"-1";"-7";"7";"82"
"2012-12-20";"-1";"-7";"2";"76"
"2012-12-21";"0";"-4";"5";"78"
"2012-12-22";"-1";"-8";"5";"84"
"2012-12-23";"0";"-4";"5";"88"
"2012-12-24";"0";"-5";"4";"91"
"2012-12-25";"2";"1";"3";"93"
"2012-12-26";"3";"0";"4";"97"
"2012-12-27";"1";"-3";"6";"90"
"2012-12-28";"5";"-1";"9";"78"
"2012-12-29";"1";"-3";"6";"82"
"2012-12-30";"1";"-4";"7";"78"
"2012-12-31";"0";"-5";"8";"78"
"2013-01-01";"0";"-5";"5";"77"
"2013-01-02";"1";"-3";"5";"87"
"2013-01-03";"1";"-4";"8";"75"
"2013-01-04";"3";"-3";"10";"77"
"2013-01-05";"13";"-2";"18";"48"
"2013-01-06";"8";"1";"17";"65"
"2013-01-07";"8";"2";"15";"58"
"2013-01-08";"3";"-3";"9";"77"
"2013-01-09";"2";"-2";"6";"85"
"2013-01-10";"4";"1";"7";"82"
"2013-01-11";"4";"-4";"10";"67"
"2013-01-12";"1";"-4";"8";"68"
"2013-01-13";"2";"0";"4";"75"
"2013-01-14";"3";"1";"6";"92"
"2013-01-15";"2";"1";"3";"95"
"2013-01-16";"2";"0";"4";"73"
"2013-01-17";"4";"1";"6";"35"
"2013-01-18";"2";"-2";"6";"49"
"2013-01-19";"1";"-3";"4";"67"
"2013-01-20";"0";"0";"1";"100"
"2013-01-21";"2";"0";"4";"97"
"2013-01-22";"4";"0";"8";"90"
"2013-01-23";"2";"-3";"7";"75"
"2013-01-24";"0";"-3";"6";"74"
"2013-01-25";"4";"-3";"9";"46"
"2013-01-26";"0";"-6";"5";"60"
"2013-01-27";"0";"-6";"5";"68"
"2013-01-28";"2";"-2";"5";"72"
"2013-01-29";"2";"-5";"8";"69"
"2013-01-30";"2";"-4";"9";"78"
"2013-01-31";"4";"-4";"12";"75"
"2013-02-01";"2";"-3";"8";"81"
"2013-02-02";"5";"2";"10";"69"
"2013-02-03";"7";"3";"10";"24"
"2013-02-04";"5";"0";"11";"59"
"2013-02-05";"2";"-3";"6";"79"
"2013-02-06";"4";"0";"9";"78"
"2013-02-07";"4";"-3";"9";"47"
"2013-02-08";"3";"-5";"9";"41"
"2013-02-09";"2";"-4";"6";"38"
"2013-02-10";"-1";"-7";"5";"45"
"2013-02-11";"-2";"-4";"0";"68"
"2013-02-12";"1";"-2";"3";"91"
"2013-02-13";"4";"-5";"9";"50"
"2013-02-14";"3";"-2";"10";"53"
"2013-02-15";"3";"-2";"9";"71"
"2013-02-16";"4";"-4";"11";"68"
"2013-02-17";"5";"-3";"10";"59"
"2013-02-18";"5";"-2";"10";"55"
"2013-02-19";"3";"-3";"9";"55"
"2013-02-20";"4";"-4";"11";"63"
"2013-02-21";"4";"1";"7";"60"
"2013-02-22";"3";"-1";"7";"64"
"2013-02-23";"3";"-3";"5";"56"
"2013-02-25";"3";"0";"6";"83"
"2013-02-26";"4";"-4";"9";"59"
"2013-02-27";"7";"0";"12";"66"
"2013-02-28";"9";"3";"13";"65"
"2013-03-01";"9";"-1";"16";"62"
"2013-03-02";"9";"-1";"15";"54"
"2013-03-03";"8";"-1";"17";"51"
"2013-03-04";"9";"-1";"16";"41"
"2013-03-05";"8";"-2";"13";"51"
"2013-03-06";"8";"5";"11";"70"
"2013-03-07";"9";"5";"11";"88"
"2013-03-08";"11";"8";"15";"89"
"2013-03-09";"10";"9";"13";"94"
"2013-03-10";"12";"5";"16";"70"
"2013-03-11";"13";"8";"18";"55"
"2013-03-12";"11";"7";"15";"68"
"2013-03-13";"11";"8";"14";"67"
"2013-03-14";"7";"3";"9";"23"
"2013-03-15";"5";"2";"8";"18"
"2013-03-16";"6";"-4";"11";"30"
"2013-03-17";"5";"1";"8";"65"
"2013-03-18";"1";"0";"1";"99"
"2013-03-19";"5";"0";"11";"78"
"2013-03-20";"7";"0";"13";"70"
"2013-03-21";"11";"2";"16";"40"
"2013-03-22";"10";"0";"18";"40"
"2013-03-23";"10";"3";"15";"56"
"2013-03-24";"8";"7";"10";"83"
"2013-03-25";"8";"5";"12";"72"
"2013-03-26";"5";"4";"8";"81"
"2013-03-27";"7";"3";"9";"68"
"2013-03-28";"7";"4";"11";"74"
"2013-03-29";"8";"3";"10";"77"
"2013-03-30";"8";"6";"10";"93"
"2013-03-31";"12";"7";"15";"45"
"2013-04-01";"9";"2";"15";"47"
"2013-04-02";"13";"6";"19";"51"
"2013-04-03";"13";"6";"18";"50"
"2013-04-04";"13";"9";"16";"55"
"2013-04-05";"10";"7";"14";"81"
"2013-04-06";"13";"8";"17";"66"
"2013-04-07";"13";"9";"16";"60"
"2013-04-08";"9";"6";"12";"68"
"2013-04-09";"11";"6";"15";"62"
"2013-04-10";"14";"7";"19";"53"
"2013-04-11";"13";"8";"17";"61"
"2013-04-12";"13";"10";"18";"84"
"2013-04-13";"16";"7";"23";"46"
"2013-04-14";"17";"6";"24";"49"
"2013-04-15";"19";"9";"27";"51"
"2013-04-16";"21";"14";"26";"55"
"2013-04-17";"21";"10";"27";"52"
"2013-04-18";"21";"11";"28";"49"
"2013-04-19";"20";"14";"28";"56"
"2013-04-20";"10";"8";"12";"89"
"2013-04-21";"14";"11";"18";"80"
"2013-04-22";"13";"8";"16";"78"
"2013-04-23";"17";"10";"22";"65"
"2013-04-24";"18";"8";"25";"53"
"2013-04-25";"20";"9";"27";"47"
"2013-04-26";"18";"11";"21";"61"
"2013-04-27";"15";"13";"18";"82"
"2013-04-28";"17";"12";"22";"79"
"2013-04-29";"16";"14";"19";"87"
"2013-04-30";"17";"13";"21";"82"
"2013-05-01";"18";"12";"23";"73"
"2013-05-02";"19";"14";"23";"76"
"2013-05-03";"20";"13";"25";"60"
"2013-05-04";"20";"9";"27";"52"
"2013-05-05";"19";"11";"26";"56"
"2013-05-06";"18";"13";"23";"74"
"2013-05-07";"18";"13";"23";"72"
"2013-05-08";"20";"12";"24";"64"
"2013-05-09";"22";"12";"29";"55"
"2013-05-10";"16";"14";"18";"88"
"2013-05-11";"17";"13";"22";"63"
"2013-05-12";"18";"7";"24";"44"
"2013-05-13";"18";"8";"24";"33"
"2013-05-14";"19";"9";"25";"47"
"2013-05-15";"20";"12";"25";"45"
"2013-05-16";"13";"12";"14";"91"
"2013-05-17";"13";"11";"15";"94"
"2013-05-18";"17";"8";"23";"59"
"2013-05-19";"15";"12";"19";"78"
"2013-05-20";"17";"11";"20";"59"
"2013-05-21";"16";"10";"21";"56"
"2013-05-22";"18";"8";"26";"49"
"2013-05-23";"19";"11";"24";"38"
"2013-05-24";"11";"8";"14";"62"
"2013-05-25";"14";"6";"18";"53"
"2013-05-26";"16";"6";"20";"41"
"2013-05-27";"18";"8";"23";"50"
"2013-05-28";"18";"12";"21";"57"
"2013-05-29";"15";"13";"19";"74"
"2013-05-30";"15";"9";"19";"67"
"2013-05-31";"18";"13";"21";"57"
"2013-06-01";"17";"8";"23";"57"
"2013-06-02";"19";"10";"25";"52"
"2013-06-03";"22";"16";"26";"32"
"2013-06-04";"22";"15";"27";"42"
"2013-06-05";"22";"15";"28";"52"
"2013-06-06";"22";"13";"28";"58"
"2013-06-07";"23";"13";"29";"51"
"2013-06-08";"23";"15";"30";"57"
"2013-06-09";"19";"15";"25";"75"
"2013-06-10";"19";"14";"22";"71"
"2013-06-11";"23";"12";"29";"44"
"2013-06-12";"24";"12";"29";"37"
"2013-06-13";"24";"12";"31";"43"
"2013-06-14";"25";"18";"30";"54"
"2013-06-15";"27";"20";"32";"53"
"2013-06-16";"27";"17";"33";"54"
"2013-06-17";"29";"20";"34";"56"
"2013-06-18";"27";"20";"31";"62"
"2013-06-19";"30";"21";"35";"55"
"2013-06-20";"28";"21";"35";"53"
"2013-06-21";"27";"18";"32";"51"
"2013-06-22";"25";"15";"31";"50"
"2013-06-23";"25";"15";"31";"57"
"2013-06-24";"15";"11";"19";"71"
"2013-06-25";"21";"11";"27";"40"
"2013-06-26";"21";"12";"26";"38"
"2013-06-27";"18";"9";"24";"49"
"2013-06-28";"16";"11";"21";"73"
"2013-06-29";"17";"8";"22";"59"
"2013-06-30";"22";"11";"30";"46"
"2013-07-01";"23";"15";"28";"48"
"2013-07-02";"24";"14";"29";"59"
"2013-07-03";"23";"18";"27";"65"
"2013-07-04";"25";"15";"32";"52"
"2013-07-05";"28";"18";"33";"47"
"2013-07-06";"28";"20";"33";"44"
"2013-07-07";"25";"18";"30";"56"
"2013-07-08";"26";"18";"32";"57"
"2013-07-09";"25";"18";"32";"69"
"2013-07-10";"25";"19";"30";"61"
"2013-07-11";"27";"17";"33";"52"
"2013-07-12";"26";"18";"31";"47"
"2013-07-13";"26";"21";"31";"54"
"2013-07-14";"24";"12";"32";"55"
"2013-07-15";"26";"17";"33";"47"
"2013-07-16";"26";"17";"33";"49"
"2013-07-17";"27";"20";"32";"58"
"2013-07-18";"25";"19";"29";"62"
"2013-07-19";"26";"18";"33";"56"
"2013-07-20";"26";"17";"32";"55"
"2013-07-21";"27";"19";"33";"62"
"2013-07-22";"27";"19";"35";"62"
"2013-07-23";"26";"17";"33";"58"
"2013-07-24";"26";"18";"33";"59"
"2013-07-25";"27";"17";"34";"56"
"2013-07-26";"29";"21";"35";"57"
"2013-07-27";"30";"21";"36";"55"
"2013-07-28";"31";"22";"37";"46"
"2013-07-29";"24";"17";"29";"71"
"2013-07-30";"25";"14";"31";"52"
"2013-07-31";"26";"16";"34";"47"
"2013-08-01";"28";"18";"35";"50"
"2013-08-02";"30";"19";"37";"47"
"2013-08-03";"30";"18";"37";"44"
"2013-08-04";"30";"20";"38";"47"
"2013-08-05";"30";"21";"36";"50"
"2013-08-06";"31";"21";"37";"46"
"2013-08-07";"29";"20";"34";"51"
"2013-08-08";"28";"22";"34";"46"
"2013-08-09";"24";"20";"32";"59"
"2013-08-10";"25";"14";"31";"47"
"2013-08-11";"25";"14";"32";"45"
"2013-08-12";"27";"18";"31";"50"
"2013-08-13";"26";"18";"32";"56"
"2013-08-14";"23";"18";"28";"70"
"2013-08-15";"25";"18";"30";"56"
"2013-08-16";"26";"18";"32";"51"
"2013-08-17";"27";"16";"33";"50"
"2013-08-18";"27";"16";"34";"50"
"2013-08-19";"23";"18";"32";"68"
"2013-08-20";"23";"15";"28";"47"
"2013-08-21";"23";"12";"30";"45"
"2013-08-22";"24";"13";"31";"54"
"2013-08-23";"23";"18";"30";"68"
"2013-08-24";"23";"15";"29";"63"
"2013-08-25";"21";"17";"27";"67"
"2013-08-26";"20";"16";"25";"78"
"2013-08-27";"21";"17";"26";"70"
"2013-08-28";"22";"15";"29";"58"
"2013-08-29";"21";"13";"26";"58"
"2013-08-30";"23";"17";"27";"55"
"2013-08-31";"23";"14";"30";"56"
"2013-09-01";"24";"17";"30";"59"
"2013-09-02";"24";"15";"30";"47"
"2013-09-03";"24";"13";"32";"46"
"2013-09-04";"24";"14";"31";"56"
"2013-09-05";"26";"21";"31";"57"
"2013-09-06";"26";"21";"31";"59"
"2013-09-07";"26";"20";"32";"57"
"2013-09-08";"22";"17";"26";"73"
"2013-09-09";"23";"16";"29";"65"
"2013-09-10";"20";"16";"23";"76"
"2013-09-11";"17";"11";"21";"68"
"2013-09-12";"18";"11";"24";"65"
"2013-09-13";"18";"10";"24";"52"
"2013-09-14";"17";"8";"24";"61"
"2013-09-15";"17";"14";"19";"79"
"2013-09-16";"17";"11";"23";"82"
"2013-09-17";"17";"12";"21";"41"
"2013-09-18";"16";"10";"20";"60"
"2013-09-19";"19";"11";"27";"54"
"2013-09-20";"19";"11";"25";"57"
"2013-09-21";"18";"10";"26";"64"
"2013-09-22";"18";"10";"24";"62"
"2013-09-23";"18";"8";"26";"58"
"2013-09-24";"19";"8";"28";"58"
"2013-09-25";"21";"15";"26";"58"
"2013-09-26";"20";"13";"25";"74"
"2013-09-27";"21";"14";"27";"74"
"2013-09-28";"22";"18";"26";"70"
"2013-09-29";"19";"17";"21";"87"
"2013-09-30";"16";"13";"19";"86"
"2013-10-01";"17";"12";"22";"73"
"2013-10-02";"17";"10";"23";"66"
"2013-10-03";"16";"15";"17";"69"
"2013-10-04";"16";"14";"19";"72"
"2013-10-05";"14";"12";"16";"88"
"2013-10-06";"16";"12";"19";"89"
"2013-10-07";"17";"14";"19";"89"
"2013-10-08";"18";"15";"21";"84"
"2013-10-09";"17";"15";"21";"85"
"2013-10-10";"16";"11";"18";"86"
"2013-10-11";"8";"4";"13";"78"
"2013-10-12";"9";"6";"13";"87"
"2013-10-13";"12";"8";"14";"83"
"2013-10-14";"12";"9";"15";"81"
"2013-10-15";"13";"10";"16";"80"
"2013-10-16";"15";"8";"22";"57"
"2013-10-17";"13";"5";"21";"68"
"2013-10-18";"12";"3";"20";"67"
"2013-10-19";"12";"5";"18";"73"
"2013-10-20";"14";"11";"16";"79"
"2013-10-21";"15";"12";"18";"87"
"2013-10-22";"15";"14";"17";"84"
"2013-10-23";"15";"13";"17";"97"
"2013-10-24";"16";"13";"19";"88"
"2013-10-25";"17";"13";"22";"83"
"2013-10-26";"16";"11";"21";"79"
"2013-10-27";"15";"12";"17";"87"
"2013-10-28";"16";"12";"20";"87"
"2013-10-29";"14";"13";"15";"99"
"2013-10-30";"13";"11";"16";"86"
"2013-10-31";"15";"11";"19";"77"
"2013-11-01";"15";"11";"18";"81"
"2013-11-02";"14";"12";"18";"88"
"2013-11-03";"14";"9";"19";"83"
"2013-11-04";"9";"7";"11";"85"
"2013-11-05";"11";"6";"16";"83"
"2013-11-06";"10";"7";"13";"84"
"2013-11-07";"10";"4";"15";"84"
"2013-11-08";"10";"8";"13";"88"
"2013-11-09";"10";"8";"12";"97"
"2013-11-10";"7";"3";"9";"91"
"2013-11-11";"12";"10";"15";"27"
"2013-11-12";"9";"4";"15";"64"
"2013-11-13";"10";"2";"16";"78"
"2013-11-14";"8";"3";"11";"88"
"2013-11-15";"7";"4";"8";"97"
"2013-11-16";"7";"2";"14";"88"
"2013-11-17";"9";"7";"11";"79"
"2013-11-18";"9";"7";"10";"81"
"2013-11-19";"8";"6";"10";"97"
"2013-11-20";"10";"8";"11";"93"
"2013-11-21";"6";"4";"8";"93"
"2013-11-22";"5";"2";"10";"93"
"2013-11-23";"6";"2";"9";"88"
"2013-11-24";"10";"5";"14";"71"
"2013-11-25";"7";"5";"10";"21"
"2013-11-26";"5";"3";"7";"24"
"2013-11-27";"1";"-3";"7";"53"
"2013-11-28";"1";"-6";"6";"67"
"2013-11-29";"1";"-5";"8";"77"
"2013-11-30";"1";"-3";"6";"82"
"2013-12-01";"2";"-3";"9";"66"
"2013-12-02";"3";"-3";"10";"59"
"2013-12-03";"2";"-3";"10";"70"
"2013-12-04";"1";"-5";"10";"73"
"2013-12-05";"3";"-3";"11";"79"
"2013-12-06";"9";"-3";"17";"39"
"2013-12-07";"8";"3";"13";"35"
"2013-12-08";"2";"-3";"9";"67"
"2013-12-09";"0";"-5";"5";"81"
"2013-12-10";"4";"-2";"13";"74"
"2013-12-11";"3";"-3";"10";"84"
"2013-12-12";"2";"-4";"9";"80"
"2013-12-13";"2";"-4";"10";"79"
"2013-12-14";"2";"-5";"10";"80"
"2013-12-15";"3";"-2";"11";"72"
"2013-12-16";"2";"-4";"10";"74"
"2013-12-17";"2";"-5";"10";"77"
"2013-12-18";"0";"-5";"5";"81"
"2013-12-19";"-1";"-6";"1";"90"
"2013-12-20";"3";"1";"5";"88"
"2013-12-21";"5";"1";"9";"87"
"2013-12-22";"5";"4";"7";"98"
"2013-12-23";"6";"5";"8";"91"
"2013-12-24";"6";"5";"8";"99"
"2013-12-25";"9";"6";"11";"93"
"2013-12-26";"4";"3";"6";"100"
"2013-12-27";"5";"0";"12";"88"
"2013-12-28";"3";"-2";"5";"91"
"2013-12-29";"5";"2";"7";"99"
"2013-12-30";"2";"-1";"9";"86"
"2013-12-31";"-1";"-4";"6";"84"
"2014-01-01";"-1";"-5";"5";"79"
"2014-01-02";"1";"-3";"3";"86"
"2014-01-03";"2";"-1";"5";"88"
"2014-01-04";"1";"1";"2";"98"
"2014-01-05";"2";"1";"3";"100"
"2014-01-06";"2";"-2";"9";"92"
"2014-01-07";"3";"0";"9";"91"
"2014-01-08";"3";"-2";"9";"90"
"2014-01-09";"3";"-1";"8";"91"
"2014-01-10";"6";"4";"9";"90"
"2014-01-11";"6";"4";"8";"89"
"2014-01-12";"4";"0";"12";"85"
"2014-01-13";"2";"-3";"7";"78"
"2014-01-14";"1";"1";"1";"100"
"2014-01-15";"1";"-2";"6";"96"
"2014-01-16";"1";"-3";"5";"93"
"2014-01-17";"1";"1";"2";"100"
"2014-01-18";"3";"1";"4";"100"
"2014-01-19";"4";"2";"5";"100"
"2014-01-20";"5";"3";"9";"94"
