"DATA";"TMEDIA";"TMIN";"TMAX"
"2015-02-05";"6.166809549820171";"1.3561783828197747";"11.428564424185426"
"2015-02-06";"6.979856478590093";"3.3721734920279895";"10.960976754635434"
"2015-02-07";"6.654049338657963";"3.251859350412057";"10.310150234716856"
"2015-02-08";"7.126958506918058";"3.6962141495139407";"10.592016706610234"
"2015-02-09";"8.141577404794157";"4.3635963878891015";"11.517583969432717"
"2015-02-10";"9.239627940763611";"6.070956568255715";"12.815430949174658"
"2015-02-11";"8.460097951893829";"5.095767862274666";"12.152119835349758"
"2015-02-12";"7.953468685724981";"3.7675560111474744";"12.646970334019375"
"2015-02-13";"7.917722566202233";"3.189487817488314";"12.993795666581935"
"2015-02-14";"7.549652885859181";"4.225497458367873";"11.247971754997149"
"2015-02-15";"8.367125287630193";"5.0668682041455915";"11.817974024844878"
"2015-02-16";"8.186756799089936";"3.6778790396818497";"12.18991935403585"
"2015-02-17";"8.600675744287717";"5.109297083909368";"12.361794331221224"
"2015-02-18";"8.958620178149861";"5.113105566502888";"12.510445746325269"
"2015-02-19";"9.56255715270832";"6.014560890656391";"13.33415795618132"
"2015-02-20";"9.518540258935202";"5.812542435201489";"13.34012090257641"
"2015-02-21";"9.162632747929427";"4.904615921189825";"13.364659715313309"
"2015-02-22";"9.675022715069732";"4.967612093642502";"13.665226032365904"
"2015-02-23";"10.03205239034213";"6.859861940825999";"13.99444469701847"
"2015-02-24";"10.554318186192557";"5.784718714761776";"14.604373040845976"
"2015-02-25";"10.318970302161864";"6.4429586270474255";"14.170399974381251"
"2015-02-26";"9.797141037187671";"5.48090117268829";"14.366339867220544"
"2015-02-27";"9.138222244640472";"5.152767272910695";"13.099110511717923"
"2015-02-28";"8.678236557291422";"5.504060040790889";"12.412686988662044"
"2015-03-01";"8.720092101394496";"4.633925628638311";"12.956654403736886"
"2015-03-02";"9.153421214713658";"4.700106191706561";"13.483018237098205"
"2015-03-03";"9.408529633127564";"3.8432861123149857";"14.122616742848155"
"2015-03-04";"10.262585227140741";"4.501001238460778";"15.749756190478719"
"2015-03-05";"9.712388938408147";"4.962670711464523";"14.47558040404617"
"2015-03-06";"9.692383067997868";"4.480327903397405";"14.42450267437176"
"2015-03-07";"9.300782018956546";"4.394993061035675";"13.9867366558506"
"2015-03-08";"9.711371588674389";"5.8425355526515075";"13.691575131627939"
"2015-03-09";"10.281321675253814";"6.526298342944789";"13.905439636983651"
"2015-03-10";"10.272402301970718";"6.856309562762285";"13.21829824139897"
"2015-03-11";"10.689152185325767";"6.352224284848634";"14.59479373588397"
"2015-03-12";"11.314657790588628";"6.213994507233978";"15.949064235363299"
"2015-03-13";"12.106117023924329";"8.165331029415766";"15.61969477848742"
"2015-03-14";"11.901663907894623";"8.563002826026791";"15.383494805566304"
"2015-03-15";"11.187968048242892";"8.211692470145197";"14.370940987941268"
"2015-03-16";"11.145730396513196";"6.7819444066505215";"15.817221540456718"
"2015-03-17";"12.240944883849503";"8.457449746434115";"15.598076934564007"
"2015-03-18";"11.979861356771613";"8.54648513747512";"15.22309921822993"
"2015-03-19";"12.786079909922885";"9.159832256925524";"16.620302029124403"
"2015-03-20";"13.343493335474866";"8.946212158419442";"17.577203527688493"
"2015-03-21";"13.359142774085772";"8.204377636955776";"17.823477011818472"
"2015-03-22";"12.813078305100719";"8.131621003126682";"16.92185951301811"
"2015-03-23";"13.257776236154427";"8.705676062862835";"17.820701641790155"
"2015-03-24";"14.219656167846612";"9.753614964800768";"18.778141183864967"
"2015-03-25";"13.602241972404757";"9.252159707017082";"17.700029999157103"
"2015-03-26";"13.101851551958607";"7.961427455467512";"17.307644127034482"
"2015-03-27";"13.29980026003694";"8.380488933164932";"17.353181553305912"
"2015-03-28";"12.34173853411641";"8.966002940846574";"16.16733553061673"
"2015-03-29";"11.633425167036236";"7.301205043575103";"15.329830776878614"
"2015-03-30";"10.947093217734812";"7.064585198601721";"16.121840116439206"
"2015-03-31";"10.48954557582121";"5.687336771732299";"14.33262419949705"
"2015-04-01";"11.206072522962298";"6.168952299349111";"16.428608460558742"
"2015-04-02";"11.7579998194741";"6.152394407281034";"16.648261027842803"
"2015-04-03";"12.384878649427328";"6.528154208941475";"17.869258645830083"
"2015-04-04";"12.908578862939027";"6.405181392027259";"18.59246471946474"
"2015-04-05";"13.668924523580865";"6.6417736769342985";"19.547243031003333"
"2015-04-06";"14.832949859594653";"8.113887502497164";"20.44357435642848"
"2015-04-07";"15.087464483851893";"9.430672711187098";"20.151504255300793"
"2015-04-08";"15.420008126984042";"9.431743886842117";"21.24161812267664"
"2015-04-09";"16.19730915193312";"10.70418146437036";"21.399065612536994"
"2015-04-10";"15.652643476610281";"11.017071611041017";"20.1720513881579"
"2015-04-11";"15.56444222142431";"11.124305091427741";"20.508316104835107"
"2015-04-12";"15.22538165963036";"10.41815446778376";"20.098533260238042"
"2015-04-13";"14.939287347457272";"9.250909183525152";"20.34666320769306"
"2015-04-14";"15.911913166377847";"9.241981845864066";"21.55917702091114"
"2015-04-15";"15.811976566145155";"10.266572792091903";"22.033076194540552"
"2015-04-16";"15.783427556349633";"11.288361339183611";"20.989527207974465"
"2015-04-17";"15.825899941528192";"10.919836826487398";"20.32269849386975"
"2015-04-18";"16.01317925359177";"11.176244434061255";"21.010875424517938"
"2015-04-19";"16.21286389740819";"12.398557933217363";"19.912707861969366"
