"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2010-06-02";"21";"19";"23";"73"
"2010-06-03";"20";"18";"23";"75"
"2010-06-04";"21";"18";"24";"71"
"2010-06-05";"22";"18";"24";"71"
"2010-06-06";"22";"19";"24";"73"
"2010-06-07";"21";"20";"23";"82"
"2010-06-08";"22";"20";"23";"81"
"2010-06-09";"23";"18";"26";"65"
"2010-06-10";"26";"22";"29";"51"
"2010-06-11";"24";"21";"27";"64"
"2010-06-12";"23";"21";"24";"82"
"2010-06-13";"22";"21";"24";"78"
"2010-06-14";"22";"19";"24";"80"
"2010-06-15";"22";"18";"25";"78"
"2010-06-16";"20";"19";"22";"85"
"2010-06-17";"20";"18";"22";"76"
"2010-06-18";"20";"17";"23";"74"
"2010-06-19";"19";"16";"22";"76"
"2010-06-20";"18";"16";"21";"58"
"2010-06-21";"21";"16";"27";"56"
"2010-06-22";"21";"17";"23";"67"
"2010-06-23";"21";"17";"24";"67"
"2010-06-24";"21";"18";"24";"68"
"2010-06-25";"21";"18";"24";"70"
"2010-06-26";"22";"19";"25";"71"
"2010-06-27";"24";"19";"26";"69"
"2010-06-28";"24";"20";"26";"67"
"2010-06-29";"24";"21";"27";"70"
"2010-06-30";"26";"23";"29";"76"
"2010-07-01";"26";"23";"29";"60"
"2010-07-02";"26";"23";"28";"64"
"2010-07-03";"26";"23";"28";"66"
"2010-07-04";"26";"24";"28";"76"
"2010-07-05";"26";"24";"31";"80"
"2010-07-06";"26";"24";"28";"81"
"2010-07-07";"27";"23";"30";"74"
"2010-07-08";"28";"25";"29";"72"
"2010-07-09";"28";"24";"31";"71"
"2010-07-10";"28";"25";"31";"76"
"2010-07-11";"28";"26";"30";"81"
"2010-07-12";"28";"26";"30";"80"
"2010-07-13";"28";"27";"30";"76"
"2010-07-14";"27";"25";"30";"74"
"2010-07-15";"28";"25";"30";"77"
"2010-07-16";"28";"24";"30";"78"
"2010-07-17";"27";"24";"30";"73"
"2010-07-18";"30";"26";"35";"47"
"2010-07-19";"30";"25";"34";"42"
"2010-07-20";"28";"26";"30";"59"
"2010-07-21";"28";"25";"30";"69"
"2010-07-22";"27";"24";"30";"75"
"2010-07-23";"28";"27";"30";"75"
"2010-07-24";"27";"24";"31";"48"
"2010-07-25";"26";"23";"30";"39"
"2010-07-26";"25";"22";"27";"47"
"2010-07-27";"25";"21";"28";"64"
"2010-07-28";"25";"22";"27";"71"
"2010-07-29";"24";"22";"26";"77"
"2010-07-30";"25";"20";"30";"52"
"2010-07-31";"25";"22";"28";"53"
"2010-08-01";"24";"20";"27";"62"
"2010-08-02";"25";"21";"27";"64"
"2010-08-03";"26";"24";"28";"74"
"2010-08-04";"26";"22";"31";"69"
"2010-08-05";"22";"19";"25";"68"
"2010-08-06";"25";"20";"29";"51"
"2010-08-07";"24";"21";"27";"63"
"2010-08-08";"24";"21";"27";"73"
"2010-08-09";"25";"22";"26";"73"
"2010-08-10";"25";"22";"27";"77"
"2010-08-11";"25";"23";"27";"79"
"2010-08-12";"25";"23";"27";"77"
"2010-08-13";"23";"19";"25";"75"
"2010-08-14";"21";"19";"22";"79"
"2010-08-15";"23";"18";"26";"73"
"2010-08-16";"23";"20";"25";"67"
"2010-08-17";"22";"20";"25";"73"
"2010-08-18";"23";"22";"25";"75"
"2010-08-19";"24";"22";"25";"85"
"2010-08-20";"24";"22";"26";"80"
"2010-08-21";"28";"24";"33";"65"
"2010-08-22";"28";"25";"31";"69"
"2010-08-23";"25";"22";"26";"79"
"2010-08-24";"24";"24";"26";"89"
"2010-08-25";"25";"24";"27";"87"
"2010-08-26";"25";"22";"27";"81"
"2010-08-27";"25";"24";"26";"87"
"2010-08-28";"25";"23";"27";"81"
"2010-08-29";"24";"20";"29";"54"
"2010-08-30";"24";"19";"27";"52"
"2010-08-31";"21";"17";"27";"41"
"2010-09-01";"23";"19";"25";"51"
"2010-09-02";"22";"18";"25";"60"
"2010-09-03";"24";"21";"27";"53"
"2010-09-04";"24";"22";"27";"64"
"2010-09-05";"23";"20";"26";"72"
"2010-09-06";"23";"21";"26";"77"
"2010-09-07";"24";"17";"25";"82"
"2010-09-08";"21";"18";"24";"77"
"2010-09-09";"21";"19";"26";"68"
