LOCALITA;DATA;TMEDIA;TMIN;TMAX;PUNTORUGIADA °C;UMID;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
"Catanzaro;1/4/2016;""16"";""14"";""20"";""13"";""78"";""10"";""35"";""44"";""54"";""1017"";""0"";""0"";"""""
"Catanzaro;2/4/2016;""15"";""14"";""18"";""11"";""75"";""10"";""38"";""44"";""63"";""1017"";""0"";""0"";"""""
"Catanzaro;3/4/2016;""17"";""13"";""22"";""10"";""65"";""14"";""30"";""39"";""0"";""1018"";""0"";""0"";"""""
"Catanzaro;4/4/2016;""14"";""6"";""22"";""7"";""66"";""14"";""10"";""17"";""0"";""1016"";""0"";""0"";"""""
"Catanzaro;5/4/2016;""17"";""8"";""24"";""10"";""64"";""10"";""19"";""37"";""0"";""1012"";""0"";""0"";"""""
"Catanzaro;6/4/2016;""18"";""13"";""23"";""6"";""44"";""10"";""32"";""41"";""0"";""1010"";""0"";""0"";"""""
"Catanzaro;7/4/2016;""19"";""15"";""22"";""7"";""44"";""10"";""26"";""54"";""80"";""1005"";""0"";""0"";"""""
"Catanzaro;8/4/2016;""16"";""15"";""18"";""13"";""82"";""9"";""20"";""33"";""0"";""1001"";""0"";""0"";""pioggia """
"Catanzaro;9/4/2016;""15"";""12"";""17"";""12"";""83"";""9"";""19"";""33"";""43"";""1006"";""0"";""0"";""pioggia """
"Catanzaro;10/4/2016;""12"";""11"";""14"";""9"";""78"";""10"";""20"";""28"";""0"";""1009"";""0"";""0"";""pioggia """
"Catanzaro;11/4/2016;""15"";""13"";""18"";""11"";""78"";""10"";""19"";""30"";""0"";""1017"";""0"";""0"";""pioggia """
"Catanzaro;12/4/2016;""16"";""8"";""26"";""9"";""66"";""10"";""6"";""13"";""0"";""1017"";""0"";""0"";"""""
"Catanzaro;13/4/2016;""20"";""10"";""30"";""10"";""57"";""10"";""10"";""28"";""0"";""1013"";""0"";""0"";"""""
"Catanzaro;14/4/2016;""17"";""14"";""19"";""14"";""82"";""10"";""17"";""32"";""0"";""1013"";""0"";""0"";"""""
"Catanzaro;15/4/2016;""15"";""10"";""20"";""12"";""78"";""10"";""9"";""19"";""0"";""1017"";""0"";""0"";"""""
"Catanzaro;16/4/2016;""17"";""8"";""24"";""8"";""61"";""14"";""10"";""17"";""0"";""1018"";""0"";""0"";"""""
"Catanzaro;17/4/2016;""19"";""11"";""27"";""11"";""63"";""16"";""16"";""30"";""0"";""1017"";""0"";""0"";"""""
"Catanzaro;18/4/2016;""21"";""15"";""26"";""12"";""55"";""20"";""26"";""39"";""0"";""1016"";""0"";""0"";"""""
"Catanzaro;19/4/2016;""17"";""13"";""20"";""14"";""79"";""10"";""17"";""30"";""0"";""1016"";""0"";""0"";"""""
"Catanzaro;20/4/2016;""16"";""11"";""19"";""12"";""74"";""11"";""10"";""20"";""0"";""1019"";""0"";""0"";"""""
"Catanzaro;21/4/2016;""15"";""8"";""21"";""10"";""74"";""16"";""10"";""17"";""0"";""1022"";""0"";""0"";"""""
"Catanzaro;22/4/2016;""15"";""8"";""20"";""11"";""76"";""11"";""12"";""24"";""0"";""1019"";""0"";""0"";"""""
"Catanzaro;23/4/2016;""17"";""15"";""19"";""14"";""79"";""10"";""19"";""33"";""0"";""1012"";""0"";""0"";"""""
"Catanzaro;24/4/2016;""17"";""15"";""20"";""13"";""73"";""10"";""32"";""39"";""0"";""1006"";""0"";""0"";""pioggia temporale """
"Catanzaro;25/4/2016;""15"";""11"";""18"";""9"";""67"";""10"";""37"";""54"";""76"";""1005"";""0"";""0"";""pioggia """
"Catanzaro;26/4/2016;""13"";""9"";""16"";""3"";""49"";""12"";""17"";""26"";""0"";""1015"";""0"";""0"";"""""
"Catanzaro;27/4/2016;""14"";""5"";""20"";""7"";""62"";""13"";""11"";""22"";""0"";""1015"";""0"";""0"";"""""
"Catanzaro;28/4/2016;""16"";""10"";""21"";""12"";""76"";""13"";""23"";""44"";""0"";""1014"";""0"";""0"";""pioggia """
"Catanzaro;29/4/2016;""18"";""15"";""21"";""14"";""80"";""10"";""11"";""26"";""0"";""1015"";""0"";""0"";""pioggia """
"Catanzaro;30/4/2016;""17"";""13"";""22"";""13"";""79"";""10"";""10"";""24"";""0"";""1017"";""0"";""0"";"""""
